customer_id,signup_date,country,region,segment
C1581,2022-08-31,Spain,Europe,Consumer
C1582,2023-04-08,United States,North America,Consumer
C1583,2022-11-24,Germany,Europe,Consumer
C1584,2023-01-31,Brazil,LATAM,Consumer
C1585,2023-09-22,Japan,APAC,Small Business
C1586,2022-10-15,Canada,North America,Enterprise
C1587,2023-05-03,Germany,Europe,Consumer
C1588,2023-11-19,Mexico,North America,Consumer
C1589,2023-07-11,United States,North America,Consumer
C1590,2023-12-23,Brazil,LATAM,Consumer
C1591,2023-03-02,France,Europe,Consumer
C1592,2022-07-25,United Kingdom,Europe,Consumer
C1593,2023-12-25,Japan,APAC,Enterprise
C1594,2023-04-16,United States,North America,Consumer
C1595,2022-06-26,United Kingdom,Europe,Small Business
C1596,2022-08-20,Australia,APAC,Consumer
C1597,2022-07-11,Japan,APAC,Consumer
C1598,2023-09-01,Chile,LATAM,Consumer
C1599,2022-03-09,Japan,APAC,Enterprise
C1600,2023-06-25,France,Europe,Consumer
C1601,2023-02-09,Singapore,APAC,Consumer
C1602,2022-02-23,Brazil,LATAM,Small Business
C1603,2023-03-24,Australia,APAC,Small Business
C1604,2023-07-04,Argentina,LATAM,Consumer
C1605,2023-06-14,Singapore,APAC,Consumer
C1606,2023-01-21,Brazil,LATAM,Consumer
C1607,2022-09-02,United States,North America,Small Business
C1608,2022-04-30,Australia,APAC,Consumer
C1609,2022-01-09,France,Europe,Consumer
C1610,2022-09-20,Italy,Europe,Consumer
C1611,2023-04-07,Japan,APAC,Consumer
C1612,2022-01-28,Argentina,LATAM,Enterprise
C1613,2023-12-31,Chile,LATAM,Small Business
C1614,2023-03-04,United Kingdom,Europe,Consumer
C1615,2022-08-04,Australia,APAC,Enterprise
C1616,2023-12-04,Singapore,APAC,Consumer
C1617,2022-05-15,Germany,Europe,Consumer
C1618,2023-12-01,United States,North America,Consumer
C1619,2022-07-25,United States,North America,Small Business
C1620,2022-10-05,Singapore,APAC,Consumer
C1621,2022-11-07,Spain,Europe,Consumer
C1622,2023-12-28,Chile,LATAM,Small Business
C1623,2022-07-03,France,Europe,Consumer
C1624,2023-12-12,Chile,LATAM,Enterprise
C1625,2022-09-11,Germany,Europe,Consumer
C1626,2022-07-28,India,APAC,Consumer
C1627,2023-04-11,United States,North America,Consumer
C1628,2023-05-22,Italy,Europe,Consumer
C1629,2022-09-09,India,APAC,Consumer
C1630,2022-04-08,Brazil,LATAM,Consumer
C1631,2022-10-17,India,APAC,Enterprise
C1632,2023-01-30,United States,North America,Small Business
C1633,2022-01-30,Germany,Europe,Small Business
C1634,2022-02-27,United States,North America,Consumer
C1635,2023-11-02,United States,North America,Consumer
C1636,2022-01-27,Australia,APAC,Consumer
C1637,2022-10-25,Australia,APAC,Consumer
C1638,2023-07-12,Singapore,APAC,Small Business
C1639,2022-08-28,Brazil,LATAM,Consumer
C1640,2022-12-28,Australia,APAC,Consumer
C1641,2022-03-05,India,APAC,Consumer
C1642,2023-08-03,United States,North America,Consumer
C1643,2023-04-08,United Kingdom,Europe,Consumer
C1644,2023-09-14,Japan,APAC,Consumer
C1645,2023-09-23,India,APAC,Consumer
C1646,2022-09-14,United States,North America,Consumer
C1647,2022-01-31,Spain,Europe,Consumer
C1648,2022-09-10,Australia,APAC,Small Business
C1649,2022-04-17,United States,North America,Consumer
C1650,2023-01-25,Germany,Europe,Consumer
C1651,2022-04-17,Brazil,LATAM,Consumer
C1652,2023-11-04,Japan,APAC,Consumer
C1653,2023-03-16,United Kingdom,Europe,Small Business
C1654,2022-07-04,India,APAC,Consumer
C1655,2023-11-04,Germany,Europe,Enterprise
C1656,2023-07-16,India,APAC,Small Business
C1657,2022-11-16,United Kingdom,Europe,Consumer
C1658,2022-04-17,Japan,APAC,Consumer
C1659,2022-09-08,Germany,Europe,Consumer
C1660,2023-03-03,United Kingdom,Europe,Consumer
C1661,2023-07-14,Brazil,LATAM,Consumer
C1662,2022-07-11,Mexico,North America,Consumer
C1663,2023-06-27,United States,North America,Consumer
C1664,2022-07-26,Germany,Europe,Consumer
C1665,2022-06-30,Australia,APAC,Consumer
C1666,2022-11-23,India,APAC,Consumer
C1667,2022-04-28,Chile,LATAM,Enterprise
C1668,2022-10-23,United Kingdom,Europe,Consumer
C1669,2022-09-19,Germany,Europe,Consumer
C1670,2022-07-24,United States,North America,Enterprise
C1671,2023-07-21,Italy,Europe,Consumer
C1672,2022-08-31,Chile,LATAM,Consumer
C1673,2023-05-23,Australia,APAC,Consumer
C1674,2023-06-10,Japan,APAC,Consumer
C1675,2023-05-02,Germany,Europe,Small Business
C1676,2022-07-16,Brazil,LATAM,Consumer
C1677,2023-08-29,Spain,Europe,Consumer
C1678,2022-06-22,United States,North America,Consumer
C1679,2022-07-22,Germany,Europe,Consumer
C1680,2023-10-01,United States,North America,Consumer
C1681,2022-09-05,Mexico,North America,Small Business
C1682,2023-05-24,United States,North America,Consumer
C1683,2022-01-31,France,Europe,Consumer
C1684,2023-03-25,Japan,APAC,Consumer
C1685,2023-09-27,Germany,Europe,Enterprise
C1686,2023-06-02,France,Europe,Consumer
C1687,2023-03-02,Argentina,LATAM,Consumer
C1688,2023-09-12,Singapore,APAC,Consumer
C1689,2022-08-06,Italy,Europe,Small Business
C1690,2022-10-03,United Kingdom,Europe,Consumer
C1691,2022-02-20,Brazil,LATAM,Small Business
C1692,2023-05-25,United Kingdom,Europe,Consumer
C1693,2023-06-13,United Kingdom,Europe,Enterprise
C1694,2023-07-03,Brazil,LATAM,Enterprise
C1695,2023-07-01,Spain,Europe,Consumer
C1696,2022-04-03,Australia,APAC,Consumer
C1697,2023-05-02,Japan,APAC,Consumer
C1698,2023-07-12,Japan,APAC,Consumer
C1699,2022-05-29,United Kingdom,Europe,Consumer
C1700,2022-12-14,United Kingdom,Europe,Consumer
C1701,2023-10-29,United Kingdom,Europe,Enterprise
C1702,2022-10-30,Canada,North America,Consumer
C1703,2023-07-04,Brazil,LATAM,Consumer
C1704,2023-01-23,United Kingdom,Europe,Consumer
C1705,2023-04-26,Italy,Europe,Consumer
C1706,2023-04-03,India,APAC,Consumer
C1707,2023-04-21,Singapore,APAC,Consumer
C1708,2023-07-23,France,Europe,Consumer
C1709,2023-10-23,France,Europe,Enterprise
C1710,2022-08-04,Chile,LATAM,Consumer
C1711,2023-11-09,Australia,APAC,Enterprise
C1712,2023-04-04,India,APAC,Consumer
C1713,2023-03-11,Brazil,LATAM,Consumer
C1714,2022-08-28,Singapore,APAC,Consumer
C1715,2022-11-01,Canada,North America,Consumer
C1716,2023-04-21,Italy,Europe,Small Business
C1717,2022-09-23,United States,North America,Consumer
C1718,2022-07-29,Japan,APAC,Consumer
C1719,2023-08-21,Argentina,LATAM,Small Business
C1720,2022-10-31,Spain,Europe,Consumer
C1721,2023-04-16,France,Europe,Small Business
C1722,2022-01-23,United States,North America,Consumer
C1723,2022-02-26,Argentina,LATAM,Enterprise
C1724,2023-09-12,United States,North America,Consumer
C1725,2022-04-14,United States,North America,Consumer
C1726,2023-08-04,United Kingdom,Europe,Consumer
C1727,2023-10-20,United States,North America,Consumer
C1728,2022-12-18,France,Europe,Enterprise
C1729,2023-10-08,Spain,Europe,Consumer
C1730,2022-11-08,United Kingdom,Europe,Consumer
C1731,2023-11-26,United States,North America,Consumer
C1732,2022-06-23,United States,North America,Enterprise
C1733,2022-11-09,Germany,Europe,Consumer
C1734,2022-10-11,United States,North America,Small Business
C1735,2023-07-27,Australia,APAC,Consumer
C1736,2022-02-01,Mexico,North America,Enterprise
C1737,2023-08-28,United Kingdom,Europe,Consumer
C1738,2022-01-18,Germany,Europe,Consumer
C1739,2022-08-19,Germany,Europe,Consumer
C1740,2023-03-12,United States,North America,Consumer
C1741,2022-04-17,United States,North America,Enterprise
C1742,2022-12-24,Brazil,LATAM,Enterprise
C1743,2023-12-29,United States,North America,Consumer
C1744,2023-08-24,Spain,Europe,Enterprise
C1745,2022-01-23,Spain,Europe,Consumer
C1746,2023-03-08,Germany,Europe,Consumer
C1747,2023-03-13,France,Europe,Consumer
C1748,2022-02-19,Singapore,APAC,Consumer
C1749,2023-04-20,India,APAC,Consumer
C1750,2023-01-16,United Kingdom,Europe,Consumer
C1751,2023-05-13,United Kingdom,Europe,Consumer
C1752,2022-08-06,United Kingdom,Europe,Small Business
C1753,2022-07-06,France,Europe,Small Business
C1754,2023-06-22,Australia,APAC,Consumer
C1755,2023-06-11,Mexico,North America,Consumer
C1756,2022-04-29,Germany,Europe,Small Business
C1757,2022-06-07,Argentina,LATAM,Consumer
C1758,2023-03-05,United States,North America,Small Business
C1759,2023-08-29,France,Europe,Consumer
C1760,2022-05-28,Australia,APAC,Consumer
C1761,2022-06-09,Canada,North America,Consumer
C1762,2023-08-13,United States,North America,Small Business
C1763,2023-05-24,United States,North America,Enterprise
C1764,2023-10-21,Brazil,LATAM,Consumer
C1765,2023-07-26,United States,North America,Enterprise
C1766,2023-11-27,Mexico,North America,Enterprise
C1767,2022-05-18,United States,North America,Consumer
C1768,2022-07-18,United States,North America,Small Business
C1769,2022-06-23,Japan,APAC,Consumer
C1770,2022-02-10,United Kingdom,Europe,Consumer
C1771,2023-07-23,Italy,Europe,Consumer
C1772,2023-04-29,Japan,APAC,Enterprise
C1773,2022-03-04,India,APAC,Small Business
C1774,2022-05-25,United States,North America,Consumer
C1775,2022-05-20,India,APAC,Consumer
C1776,2022-10-22,Japan,APAC,Consumer
C1777,2022-11-29,Canada,North America,Small Business
C1778,2022-07-30,Singapore,APAC,Enterprise
C1779,2023-11-11,India,APAC,Consumer
C1780,2022-06-05,United Kingdom,Europe,Consumer
C1781,2023-02-15,Brazil,LATAM,Consumer
C1782,2022-11-16,France,Europe,Consumer
C1783,2022-10-11,Japan,APAC,Consumer
C1784,2023-08-26,Chile,LATAM,Consumer
C1785,2023-12-16,Germany,Europe,Consumer
C1786,2022-01-05,India,APAC,Consumer
C1787,2022-12-05,United Kingdom,Europe,Enterprise
C1788,2022-03-28,India,APAC,Consumer
C1789,2022-11-13,Japan,APAC,Consumer
C1790,2023-03-27,Mexico,North America,Small Business
C1791,2022-10-28,Germany,Europe,Enterprise
C1792,2022-08-14,United Kingdom,Europe,Consumer
C1793,2022-08-16,United States,North America,Consumer
C1794,2022-08-07,United States,North America,Consumer
C1795,2022-08-26,Germany,Europe,Consumer
C1796,2022-10-01,United States,North America,Consumer
C1797,2023-05-18,Canada,North America,Consumer
C1798,2022-03-12,Australia,APAC,Consumer
C1799,2022-01-30,Australia,APAC,Consumer
C1800,2023-01-13,Australia,APAC,Small Business
C1801,2023-05-13,United Kingdom,Europe,Consumer
C1802,2022-07-08,Brazil,LATAM,Consumer
C1803,2022-05-27,Japan,APAC,Consumer
C1804,2023-04-02,United States,North America,Small Business
C1805,2022-10-08,Canada,North America,Consumer
C1806,2023-06-22,Australia,APAC,Consumer
C1807,2022-04-17,Canada,North America,Consumer
C1808,2022-03-30,Spain,Europe,Consumer
C1809,2023-02-08,Chile,LATAM,Enterprise
C1810,2022-10-14,United States,North America,Small Business
C1811,2023-06-17,United States,North America,Consumer
C1812,2023-01-05,Chile,LATAM,Consumer
C1813,2022-09-16,Japan,APAC,Consumer
C1814,2022-04-27,United States,North America,Consumer
C1815,2022-04-30,Brazil,LATAM,Consumer
C1816,2023-07-06,Brazil,LATAM,Enterprise
C1817,2022-06-15,Italy,Europe,Small Business
C1818,2023-01-02,Japan,APAC,Consumer
C1819,2023-08-21,United Kingdom,Europe,Consumer
C1820,2023-10-18,United States,North America,Consumer
C1821,2022-07-15,Japan,APAC,Consumer
C1822,2022-03-22,United Kingdom,Europe,Consumer
C1823,2023-07-20,Japan,APAC,Enterprise
C1824,2023-05-17,India,APAC,Small Business
C1825,2022-08-30,United States,North America,Consumer
C1826,2023-03-10,Japan,APAC,Consumer
C1827,2022-05-18,Mexico,North America,Consumer
C1828,2023-05-27,Brazil,LATAM,Small Business
C1829,2023-06-15,United Kingdom,Europe,Consumer
C1830,2022-08-07,Japan,APAC,Consumer
C1831,2022-12-09,Italy,Europe,Consumer
C1832,2022-09-01,Germany,Europe,Consumer
C1833,2022-01-23,Australia,APAC,Consumer
C1834,2022-04-03,Australia,APAC,Consumer
C1835,2023-12-02,Italy,Europe,Consumer
C1836,2022-11-29,Singapore,APAC,Small Business
C1837,2022-04-18,Chile,LATAM,Consumer
C1838,2022-02-02,France,Europe,Consumer
C1839,2022-09-15,Spain,Europe,Small Business
C1840,2023-12-19,United States,North America,Consumer
C1841,2022-10-08,India,APAC,Consumer
C1842,2023-12-31,Spain,Europe,Consumer
C1843,2022-12-24,Germany,Europe,Consumer
C1844,2023-07-12,United States,North America,Small Business
C1845,2023-07-28,Brazil,LATAM,Consumer
C1846,2022-01-21,Germany,Europe,Consumer
C1847,2022-01-05,Australia,APAC,Consumer
C1848,2023-11-05,Canada,North America,Consumer
C1849,2023-11-12,Argentina,LATAM,Consumer
C1850,2022-04-07,Canada,North America,Enterprise
C1851,2023-04-17,Mexico,North America,Small Business
C1852,2023-11-06,India,APAC,Small Business
C1853,2023-11-25,Brazil,LATAM,Consumer
C1854,2022-08-05,Mexico,North America,Consumer
C1855,2023-08-20,France,Europe,Small Business
C1856,2023-04-17,Australia,APAC,Consumer
C1857,2023-11-09,Brazil,LATAM,Consumer
C1858,2022-04-18,Germany,Europe,Small Business
C1859,2023-03-15,Spain,Europe,Consumer
C1860,2022-01-18,Australia,APAC,Consumer
C1861,2022-09-18,Australia,APAC,Enterprise
C1862,2022-01-09,Singapore,APAC,Consumer
C1863,2022-11-20,Italy,Europe,Consumer
C1864,2023-08-16,United States,North America,Consumer
C1865,2023-04-26,Brazil,LATAM,Enterprise
C1866,2022-08-20,Brazil,LATAM,Consumer
C1867,2022-11-08,India,APAC,Small Business
C1868,2022-09-26,United States,North America,Consumer
C1869,2023-06-19,Mexico,North America,Consumer
C1870,2022-07-14,Australia,APAC,Consumer
C1871,2022-03-09,United States,North America,Consumer
C1872,2023-01-05,Chile,LATAM,Consumer
C1873,2023-08-29,Germany,Europe,Consumer
C1874,2022-12-15,Australia,APAC,Consumer
C1875,2022-05-30,Brazil,LATAM,Consumer
C1876,2022-02-03,Germany,Europe,Small Business
C1877,2023-11-21,United Kingdom,Europe,Small Business
C1878,2023-07-10,Japan,APAC,Consumer
C1879,2022-04-24,Italy,Europe,Consumer
C1880,2022-02-23,Germany,Europe,Consumer
C1881,2022-04-05,Japan,APAC,Consumer
C1882,2022-10-02,Argentina,LATAM,Consumer
C1883,2023-08-16,France,Europe,Consumer
C1884,2022-04-27,Mexico,North America,Consumer
C1885,2023-08-21,Germany,Europe,Consumer
C1886,2022-01-02,Germany,Europe,Enterprise
C1887,2023-06-24,United States,North America,Consumer
C1888,2022-07-26,Canada,North America,Consumer
C1889,2023-12-03,Australia,APAC,Consumer
C1890,2022-12-14,Germany,Europe,Consumer
C1891,2022-07-17,Argentina,LATAM,Consumer
C1892,2022-06-27,United Kingdom,Europe,Consumer
C1893,2023-08-27,United States,North America,Small Business
C1894,2022-10-22,Singapore,APAC,Consumer
C1895,2022-09-14,Brazil,LATAM,Consumer
C1896,2023-06-22,United Kingdom,Europe,Consumer
C1897,2023-01-28,Mexico,North America,Small Business
C1898,2023-04-30,Canada,North America,Enterprise
C1899,2022-11-22,Spain,Europe,Small Business
C1900,2022-02-16,France,Europe,Consumer
C1901,2022-01-05,United Kingdom,Europe,Consumer
C1902,2022-01-29,United States,North America,Consumer
C1903,2023-02-24,France,Europe,Small Business
C1904,2023-01-10,Argentina,LATAM,Enterprise
C1905,2023-06-30,Japan,APAC,Small Business
C1906,2023-10-16,Spain,Europe,Consumer
C1907,2022-05-08,United States,North America,Small Business
C1908,2023-11-30,United Kingdom,Europe,Small Business
C1909,2023-11-12,United Kingdom,Europe,Consumer
C1910,2023-03-26,Singapore,APAC,Consumer
C1911,2023-01-23,Brazil,LATAM,Consumer
C1912,2022-05-09,Brazil,LATAM,Consumer
C1913,2022-05-11,Chile,LATAM,Consumer
C1914,2022-01-14,Chile,LATAM,Consumer
C1915,2023-04-17,Argentina,LATAM,Small Business
C1916,2022-11-13,United States,North America,Enterprise
C1917,2022-05-21,United States,North America,Small Business
C1918,2022-04-08,United Kingdom,Europe,Consumer
C1919,2022-02-16,Italy,Europe,Consumer
C1920,2023-04-13,United States,North America,Consumer
C1921,2023-05-16,India,APAC,Small Business
C1922,2023-04-07,Japan,APAC,Consumer
C1923,2022-03-22,Italy,Europe,Enterprise
C1924,2022-01-31,Canada,North America,Consumer
C1925,2022-03-19,United Kingdom,Europe,Consumer
C1926,2023-07-03,Canada,North America,Small Business
C1927,2023-06-25,India,APAC,Consumer
C1928,2022-08-04,Japan,APAC,Enterprise
C1929,2022-02-10,Australia,APAC,Consumer
C1930,2022-08-22,United Kingdom,Europe,Consumer
C1931,2023-08-15,Germany,Europe,Consumer
C1932,2022-04-15,Germany,Europe,Small Business
C1933,2023-08-05,Singapore,APAC,Consumer
C1934,2022-12-05,Singapore,APAC,Small Business
C1935,2022-04-14,Mexico,North America,Small Business
C1936,2023-11-13,Argentina,LATAM,Consumer
C1937,2023-01-14,United States,North America,Small Business
C1938,2023-05-06,Brazil,LATAM,Enterprise
C1939,2022-03-12,United States,North America,Consumer
C1940,2022-09-29,United Kingdom,Europe,Small Business
C1941,2023-04-07,India,APAC,Consumer
C1942,2023-04-17,Canada,North America,Consumer
C1943,2022-02-15,Germany,Europe,Consumer
C1944,2023-03-18,France,Europe,Small Business
C1945,2023-11-21,United Kingdom,Europe,Consumer
C1946,2023-07-29,Australia,APAC,Consumer
C1947,2022-06-01,India,APAC,Consumer
C1948,2023-10-29,Brazil,LATAM,Consumer
C1949,2023-05-14,Germany,Europe,Small Business
C1950,2022-02-11,Spain,Europe,Enterprise
C1951,2022-04-04,United Kingdom,Europe,Consumer
C1952,2023-11-04,United Kingdom,Europe,Consumer
C1953,2022-06-03,Canada,North America,Enterprise
C1954,2022-03-12,Argentina,LATAM,Consumer
C1955,2022-11-26,Brazil,LATAM,Consumer
C1956,2023-01-19,Singapore,APAC,Enterprise
C1957,2023-02-23,Spain,Europe,Small Business
C1958,2023-04-26,Spain,Europe,Consumer
C1959,2023-12-31,Spain,Europe,Consumer
C1960,2023-07-09,Italy,Europe,Enterprise
C1961,2022-01-19,France,Europe,Consumer
C1962,2022-03-06,United States,North America,Consumer
C1963,2022-01-01,United States,North America,Small Business
C1964,2022-10-16,Argentina,LATAM,Consumer
C1965,2022-09-13,France,Europe,Consumer
C1966,2023-11-13,Argentina,LATAM,Consumer
C1967,2022-09-25,Canada,North America,Consumer
C1968,2022-01-23,Italy,Europe,Consumer
C1969,2023-10-08,Mexico,North America,Consumer
C1970,2022-07-09,United Kingdom,Europe,Consumer
C1971,2023-10-29,United States,North America,Small Business
C1972,2023-07-20,United States,North America,Consumer
C1973,2023-10-05,Brazil,LATAM,Consumer
C1974,2023-08-22,United Kingdom,Europe,Consumer
C1975,2022-04-15,Japan,APAC,Consumer
C1976,2023-04-03,France,Europe,Small Business
C1977,2022-10-28,Germany,Europe,Consumer
C1978,2023-04-05,Spain,Europe,Consumer
C1979,2023-06-29,Mexico,North America,Small Business
C1980,2023-01-01,Chile,LATAM,Consumer
C1981,2022-08-17,India,APAC,Consumer
C1982,2023-10-31,Australia,APAC,Small Business
C1983,2023-04-30,France,Europe,Consumer
C1984,2023-10-09,Canada,North America,Small Business
C1985,2022-06-23,Brazil,LATAM,Small Business
C1986,2023-09-04,Germany,Europe,Enterprise
C1987,2022-08-25,United States,North America,Consumer
C1988,2022-12-03,Germany,Europe,Small Business
C1989,2023-09-21,India,APAC,Small Business
C1990,2022-09-16,Japan,APAC,Consumer
C1991,2022-07-02,Singapore,APAC,Enterprise
C1992,2023-10-31,India,APAC,Consumer
C1993,2023-12-05,Mexico,North America,Small Business
C1994,2022-08-16,Brazil,LATAM,Consumer
C1995,2022-08-12,France,Europe,Consumer
C1996,2022-06-16,Japan,APAC,Consumer
C1997,2022-01-18,United States,North America,Enterprise
C1998,2023-02-08,Chile,LATAM,Consumer
C1999,2022-07-06,United Kingdom,Europe,Consumer
C2000,2023-09-12,United States,North America,Consumer
C2001,2022-05-05,France,Europe,Small Business
C2002,2023-04-09,United States,North America,Consumer
C2003,2023-01-05,Canada,North America,Consumer
C2004,2023-03-23,Japan,APAC,Consumer
C2005,2022-03-24,Germany,Europe,Consumer
C2006,2022-12-07,Brazil,LATAM,Consumer
C2007,2023-04-03,United Kingdom,Europe,Consumer
C2008,2022-09-06,Australia,APAC,Enterprise
C2009,2023-10-01,France,Europe,Small Business
C2010,2023-01-22,Japan,APAC,Consumer
C2011,2022-09-22,Japan,APAC,Consumer
