order_item_id,order_id,product_id,quantity,unit_price,unit_cost,gross_revenue,cost,gross_profit
414,O100142,P1019,3,173.42,95.38,520.26,286.14,234.12
415,O100142,P1015,1,773.78,425.58,773.78,425.58,348.2
416,O100142,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
417,O100143,P1012,3,324.49,178.47,973.47,535.41,438.06
418,O100144,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
419,O100144,P1005,1,873.84,480.61,873.84,480.61,393.23
420,O100144,P1012,4,324.49,178.47,1297.96,713.88,584.08
421,O100144,P1017,1,779.04,428.47,779.04,428.47,350.57
422,O100145,P1018,1,504.53,277.49,504.53,277.49,227.04
423,O100145,P1006,4,88.95,48.92,355.8,195.68,160.12
424,O100145,P1007,1,1062.3,584.26,1062.3,584.26,478.04
425,O100145,P1003,4,379.22,208.57,1516.88,834.28,682.6
426,O100146,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
427,O100146,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
428,O100146,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
429,O100147,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
430,O100147,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
431,O100148,P1019,2,173.42,95.38,346.84,190.76,156.08
432,O100148,P1017,1,779.04,428.47,779.04,428.47,350.57
433,O100148,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
434,O100149,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
435,O100149,P1012,4,324.49,178.47,1297.96,713.88,584.08
436,O100149,P1002,4,138.93,76.41,555.72,305.64,250.08
437,O100149,P1018,4,504.53,277.49,2018.12,1109.96,908.16
438,O100150,P1015,1,773.78,425.58,773.78,425.58,348.2
439,O100150,P1019,2,173.42,95.38,346.84,190.76,156.08
440,O100150,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
441,O100151,P1020,2,319.88,175.93,639.76,351.86,287.9
442,O100151,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
443,O100151,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
444,O100151,P1011,4,26.58,14.62,106.32,58.48,47.84
445,O100151,P1020,1,319.88,175.93,319.88,175.93,143.95
446,O100152,P1006,4,88.95,48.92,355.8,195.68,160.12
447,O100152,P1011,3,26.58,14.62,79.74,43.86,35.88
448,O100152,P1002,1,138.93,76.41,138.93,76.41,62.52
449,O100153,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
450,O100153,P1017,1,779.04,428.47,779.04,428.47,350.57
451,O100153,P1015,2,773.78,425.58,1547.56,851.16,696.4
452,O100153,P1016,1,1126.22,619.42,1126.22,619.42,506.8
453,O100153,P1008,2,769.89,423.44,1539.78,846.88,692.9
454,O100154,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
455,O100154,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
456,O100155,P1003,2,379.22,208.57,758.44,417.14,341.3
457,O100155,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
458,O100155,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
459,O100155,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
460,O100156,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
461,O100156,P1003,3,379.22,208.57,1137.66,625.71,511.95
462,O100157,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
463,O100157,P1013,4,401.79,220.98,1607.16,883.92,723.24
464,O100157,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
465,O100158,P1018,2,504.53,277.49,1009.06,554.98,454.08
466,O100159,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
467,O100159,P1006,3,88.95,48.92,266.85,146.76,120.09
468,O100159,P1002,2,138.93,76.41,277.86,152.82,125.04
469,O100159,P1006,1,88.95,48.92,88.95,48.92,40.03
470,O100160,P1008,1,769.89,423.44,769.89,423.44,346.45
471,O100160,P1013,1,401.79,220.98,401.79,220.98,180.81
472,O100160,P1010,1,1030.0,566.5,1030.0,566.5,463.5
473,O100160,P1018,2,504.53,277.49,1009.06,554.98,454.08
474,O100161,P1011,2,26.58,14.62,53.16,29.24,23.92
475,O100161,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
476,O100161,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
477,O100162,P1006,1,88.95,48.92,88.95,48.92,40.03
478,O100162,P1019,2,173.42,95.38,346.84,190.76,156.08
479,O100162,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
480,O100162,P1020,1,319.88,175.93,319.88,175.93,143.95
481,O100162,P1020,1,319.88,175.93,319.88,175.93,143.95
482,O100163,P1018,3,504.53,277.49,1513.59,832.47,681.12
483,O100164,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
484,O100164,P1007,1,1062.3,584.26,1062.3,584.26,478.04
485,O100165,P1010,1,1030.0,566.5,1030.0,566.5,463.5
486,O100165,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
487,O100166,P1006,2,88.95,48.92,177.9,97.84,80.06
488,O100166,P1006,3,88.95,48.92,266.85,146.76,120.09
489,O100166,P1019,1,173.42,95.38,173.42,95.38,78.04
490,O100166,P1013,2,401.79,220.98,803.58,441.96,361.62
491,O100166,P1002,2,138.93,76.41,277.86,152.82,125.04
492,O100167,P1004,1,1331.12,732.12,1331.12,732.12,599.0
493,O100167,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
494,O100168,P1014,1,1059.3,582.62,1059.3,582.62,476.68
495,O100168,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
496,O100168,P1004,1,1331.12,732.12,1331.12,732.12,599.0
497,O100168,P1012,2,324.49,178.47,648.98,356.94,292.04
498,O100169,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
499,O100169,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
500,O100170,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
501,O100170,P1015,3,773.78,425.58,2321.34,1276.74,1044.6
502,O100171,P1003,4,379.22,208.57,1516.88,834.28,682.6
503,O100171,P1011,3,26.58,14.62,79.74,43.86,35.88
504,O100171,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
505,O100171,P1015,2,773.78,425.58,1547.56,851.16,696.4
506,O100171,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
507,O100172,P1005,1,873.84,480.61,873.84,480.61,393.23
508,O100172,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
509,O100172,P1018,1,504.53,277.49,504.53,277.49,227.04
510,O100172,P1011,4,26.58,14.62,106.32,58.48,47.84
511,O100172,P1008,1,769.89,423.44,769.89,423.44,346.45
512,O100173,P1012,2,324.49,178.47,648.98,356.94,292.04
513,O100174,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
514,O100174,P1008,1,769.89,423.44,769.89,423.44,346.45
515,O100174,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
516,O100175,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
517,O100175,P1011,1,26.58,14.62,26.58,14.62,11.96
518,O100176,P1020,1,319.88,175.93,319.88,175.93,143.95
519,O100176,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
520,O100176,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
521,O100177,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
522,O100177,P1018,2,504.53,277.49,1009.06,554.98,454.08
523,O100177,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
524,O100177,P1013,4,401.79,220.98,1607.16,883.92,723.24
525,O100177,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
526,O100178,P1012,3,324.49,178.47,973.47,535.41,438.06
527,O100178,P1020,1,319.88,175.93,319.88,175.93,143.95
528,O100178,P1011,3,26.58,14.62,79.74,43.86,35.88
529,O100179,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
530,O100180,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
531,O100180,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
532,O100180,P1011,1,26.58,14.62,26.58,14.62,11.96
533,O100180,P1019,4,173.42,95.38,693.68,381.52,312.16
534,O100180,P1018,3,504.53,277.49,1513.59,832.47,681.12
535,O100181,P1017,1,779.04,428.47,779.04,428.47,350.57
536,O100182,P1013,1,401.79,220.98,401.79,220.98,180.81
537,O100182,P1020,2,319.88,175.93,639.76,351.86,287.9
538,O100183,P1013,1,401.79,220.98,401.79,220.98,180.81
539,O100183,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
540,O100183,P1003,4,379.22,208.57,1516.88,834.28,682.6
541,O100184,P1006,1,88.95,48.92,88.95,48.92,40.03
542,O100184,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
543,O100184,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
544,O100185,P1002,3,138.93,76.41,416.79,229.23,187.56
545,O100185,P1019,3,173.42,95.38,520.26,286.14,234.12
546,O100185,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
547,O100185,P1003,4,379.22,208.57,1516.88,834.28,682.6
548,O100186,P1003,2,379.22,208.57,758.44,417.14,341.3
549,O100186,P1003,3,379.22,208.57,1137.66,625.71,511.95
550,O100186,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
551,O100187,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
552,O100188,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
553,O100188,P1020,2,319.88,175.93,639.76,351.86,287.9
554,O100188,P1018,4,504.53,277.49,2018.12,1109.96,908.16
555,O100188,P1005,2,873.84,480.61,1747.68,961.22,786.46
556,O100188,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
557,O100189,P1019,1,173.42,95.38,173.42,95.38,78.04
558,O100189,P1018,4,504.53,277.49,2018.12,1109.96,908.16
559,O100189,P1003,1,379.22,208.57,379.22,208.57,170.65
560,O100190,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
561,O100191,P1019,3,173.42,95.38,520.26,286.14,234.12
562,O100191,P1006,4,88.95,48.92,355.8,195.68,160.12
563,O100191,P1008,3,769.89,423.44,2309.67,1270.32,1039.35
564,O100191,P1003,2,379.22,208.57,758.44,417.14,341.3
565,O100192,P1016,1,1126.22,619.42,1126.22,619.42,506.8
566,O100192,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
567,O100192,P1001,1,1109.44,610.19,1109.44,610.19,499.25
568,O100192,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
569,O100193,P1020,3,319.88,175.93,959.64,527.79,431.85
570,O100193,P1002,4,138.93,76.41,555.72,305.64,250.08
571,O100194,P1019,4,173.42,95.38,693.68,381.52,312.16
572,O100194,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
573,O100194,P1006,4,88.95,48.92,355.8,195.68,160.12
574,O100194,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
575,O100195,P1003,2,379.22,208.57,758.44,417.14,341.3
576,O100195,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
577,O100196,P1005,2,873.84,480.61,1747.68,961.22,786.46
578,O100197,P1002,4,138.93,76.41,555.72,305.64,250.08
579,O100197,P1003,1,379.22,208.57,379.22,208.57,170.65
580,O100197,P1017,2,779.04,428.47,1558.08,856.94,701.14
581,O100197,P1019,1,173.42,95.38,173.42,95.38,78.04
582,O100198,P1003,3,379.22,208.57,1137.66,625.71,511.95
583,O100198,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
584,O100198,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
585,O100198,P1006,3,88.95,48.92,266.85,146.76,120.09
586,O100199,P1016,1,1126.22,619.42,1126.22,619.42,506.8
587,O100199,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
588,O100199,P1015,1,773.78,425.58,773.78,425.58,348.2
589,O100199,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
590,O100200,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
591,O100200,P1018,1,504.53,277.49,504.53,277.49,227.04
592,O100200,P1006,3,88.95,48.92,266.85,146.76,120.09
593,O100200,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
594,O100201,P1019,3,173.42,95.38,520.26,286.14,234.12
595,O100201,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
596,O100202,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
597,O100202,P1019,3,173.42,95.38,520.26,286.14,234.12
598,O100202,P1002,2,138.93,76.41,277.86,152.82,125.04
599,O100202,P1010,1,1030.0,566.5,1030.0,566.5,463.5
600,O100203,P1003,1,379.22,208.57,379.22,208.57,170.65
601,O100203,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
602,O100203,P1003,2,379.22,208.57,758.44,417.14,341.3
603,O100203,P1007,1,1062.3,584.26,1062.3,584.26,478.04
604,O100203,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
605,O100204,P1018,3,504.53,277.49,1513.59,832.47,681.12
606,O100204,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
607,O100205,P1012,4,324.49,178.47,1297.96,713.88,584.08
608,O100205,P1012,2,324.49,178.47,648.98,356.94,292.04
609,O100205,P1020,1,319.88,175.93,319.88,175.93,143.95
610,O100205,P1005,1,873.84,480.61,873.84,480.61,393.23
611,O100206,P1005,2,873.84,480.61,1747.68,961.22,786.46
612,O100206,P1008,2,769.89,423.44,1539.78,846.88,692.9
613,O100206,P1002,4,138.93,76.41,555.72,305.64,250.08
614,O100206,P1007,1,1062.3,584.26,1062.3,584.26,478.04
615,O100207,P1002,4,138.93,76.41,555.72,305.64,250.08
616,O100207,P1012,4,324.49,178.47,1297.96,713.88,584.08
617,O100207,P1005,2,873.84,480.61,1747.68,961.22,786.46
618,O100207,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
619,O100207,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
620,O100208,P1003,4,379.22,208.57,1516.88,834.28,682.6
621,O100209,P1013,4,401.79,220.98,1607.16,883.92,723.24
622,O100209,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
623,O100209,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
624,O100210,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
625,O100210,P1012,1,324.49,178.47,324.49,178.47,146.02
626,O100211,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
627,O100211,P1019,1,173.42,95.38,173.42,95.38,78.04
628,O100211,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
629,O100212,P1013,1,401.79,220.98,401.79,220.98,180.81
630,O100212,P1002,2,138.93,76.41,277.86,152.82,125.04
631,O100212,P1002,1,138.93,76.41,138.93,76.41,62.52
632,O100213,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
633,O100213,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
634,O100214,P1013,2,401.79,220.98,803.58,441.96,361.62
635,O100214,P1009,1,1284.69,706.58,1284.69,706.58,578.11
636,O100214,P1018,4,504.53,277.49,2018.12,1109.96,908.16
637,O100215,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
638,O100215,P1008,1,769.89,423.44,769.89,423.44,346.45
639,O100215,P1011,1,26.58,14.62,26.58,14.62,11.96
640,O100215,P1005,1,873.84,480.61,873.84,480.61,393.23
641,O100215,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
642,O100216,P1017,2,779.04,428.47,1558.08,856.94,701.14
643,O100216,P1020,4,319.88,175.93,1279.52,703.72,575.8
644,O100217,P1006,3,88.95,48.92,266.85,146.76,120.09
645,O100217,P1007,3,1062.3,584.26,3186.9,1752.78,1434.12
646,O100217,P1003,4,379.22,208.57,1516.88,834.28,682.6
647,O100217,P1013,4,401.79,220.98,1607.16,883.92,723.24
648,O100217,P1015,1,773.78,425.58,773.78,425.58,348.2
649,O100218,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
650,O100218,P1004,1,1331.12,732.12,1331.12,732.12,599.0
651,O100218,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
652,O100218,P1011,3,26.58,14.62,79.74,43.86,35.88
653,O100218,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
654,O100219,P1002,4,138.93,76.41,555.72,305.64,250.08
655,O100220,P1007,2,1062.3,584.26,2124.6,1168.52,956.08
656,O100220,P1004,1,1331.12,732.12,1331.12,732.12,599.0
657,O100220,P1015,2,773.78,425.58,1547.56,851.16,696.4
658,O100220,P1013,2,401.79,220.98,803.58,441.96,361.62
659,O100220,P1008,1,769.89,423.44,769.89,423.44,346.45
660,O100221,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
661,O100221,P1003,1,379.22,208.57,379.22,208.57,170.65
662,O100221,P1003,1,379.22,208.57,379.22,208.57,170.65
663,O100221,P1012,3,324.49,178.47,973.47,535.41,438.06
664,O100221,P1005,2,873.84,480.61,1747.68,961.22,786.46
665,O100222,P1006,4,88.95,48.92,355.8,195.68,160.12
666,O100222,P1020,2,319.88,175.93,639.76,351.86,287.9
667,O100222,P1015,1,773.78,425.58,773.78,425.58,348.2
668,O100222,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
669,O100223,P1009,1,1284.69,706.58,1284.69,706.58,578.11
670,O100223,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
671,O100223,P1010,4,1030.0,566.5,4120.0,2266.0,1854.0
672,O100223,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
673,O100224,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
674,O100224,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
675,O100224,P1016,1,1126.22,619.42,1126.22,619.42,506.8
676,O100224,P1014,1,1059.3,582.62,1059.3,582.62,476.68
677,O100225,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
678,O100225,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
679,O100225,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
680,O100226,P1015,2,773.78,425.58,1547.56,851.16,696.4
681,O100226,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
682,O100226,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
683,O100227,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
684,O100227,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
685,O100227,P1019,4,173.42,95.38,693.68,381.52,312.16
686,O100227,P1018,3,504.53,277.49,1513.59,832.47,681.12
687,O100227,P1017,2,779.04,428.47,1558.08,856.94,701.14
688,O100228,P1013,3,401.79,220.98,1205.37,662.94,542.43
689,O100228,P1003,3,379.22,208.57,1137.66,625.71,511.95
690,O100228,P1002,3,138.93,76.41,416.79,229.23,187.56
691,O100229,P1016,1,1126.22,619.42,1126.22,619.42,506.8
692,O100230,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
693,O100230,P1009,4,1284.69,706.58,5138.76,2826.32,2312.44
694,O100230,P1002,2,138.93,76.41,277.86,152.82,125.04
695,O100231,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
696,O100231,P1015,2,773.78,425.58,1547.56,851.16,696.4
697,O100231,P1001,3,1109.44,610.19,3328.32,1830.57,1497.75
698,O100232,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
699,O100232,P1018,4,504.53,277.49,2018.12,1109.96,908.16
700,O100232,P1013,4,401.79,220.98,1607.16,883.92,723.24
701,O100233,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
702,O100233,P1003,3,379.22,208.57,1137.66,625.71,511.95
703,O100233,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
704,O100233,P1017,1,779.04,428.47,779.04,428.47,350.57
705,O100234,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
706,O100234,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
707,O100234,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
708,O100234,P1001,2,1109.44,610.19,2218.88,1220.38,998.5
709,O100235,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
710,O100236,P1018,1,504.53,277.49,504.53,277.49,227.04
711,O100236,P1006,2,88.95,48.92,177.9,97.84,80.06
712,O100236,P1012,4,324.49,178.47,1297.96,713.88,584.08
713,O100237,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
714,O100238,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
715,O100238,P1010,3,1030.0,566.5,3090.0,1699.5,1390.5
716,O100238,P1014,4,1059.3,582.62,4237.2,2330.48,1906.72
717,O100238,P1008,1,769.89,423.44,769.89,423.44,346.45
718,O100239,P1017,2,779.04,428.47,1558.08,856.94,701.14
719,O100240,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
720,O100240,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
721,O100240,P1020,2,319.88,175.93,639.76,351.86,287.9
722,O100240,P1018,3,504.53,277.49,1513.59,832.47,681.12
723,O100241,P1002,1,138.93,76.41,138.93,76.41,62.52
724,O100241,P1019,2,173.42,95.38,346.84,190.76,156.08
725,O100242,P1004,1,1331.12,732.12,1331.12,732.12,599.0
726,O100242,P1003,4,379.22,208.57,1516.88,834.28,682.6
727,O100242,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
728,O100242,P1018,2,504.53,277.49,1009.06,554.98,454.08
729,O100242,P1006,2,88.95,48.92,177.9,97.84,80.06
730,O100243,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
731,O100243,P1013,3,401.79,220.98,1205.37,662.94,542.43
732,O100243,P1010,2,1030.0,566.5,2060.0,1133.0,927.0
733,O100243,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
734,O100243,P1018,2,504.53,277.49,1009.06,554.98,454.08
735,O100244,P1016,4,1126.22,619.42,4504.88,2477.68,2027.2
736,O100244,P1016,2,1126.22,619.42,2252.44,1238.84,1013.6
737,O100245,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
738,O100245,P1015,2,773.78,425.58,1547.56,851.16,696.4
739,O100246,P1006,2,88.95,48.92,177.9,97.84,80.06
740,O100246,P1006,3,88.95,48.92,266.85,146.76,120.09
741,O100246,P1002,2,138.93,76.41,277.86,152.82,125.04
742,O100246,P1011,2,26.58,14.62,53.16,29.24,23.92
743,O100246,P1020,3,319.88,175.93,959.64,527.79,431.85
744,O100247,P1004,1,1331.12,732.12,1331.12,732.12,599.0
745,O100247,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
746,O100247,P1020,3,319.88,175.93,959.64,527.79,431.85
747,O100247,P1014,3,1059.3,582.62,3177.9,1747.86,1430.04
748,O100247,P1002,1,138.93,76.41,138.93,76.41,62.52
749,O100248,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
750,O100248,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
751,O100248,P1012,3,324.49,178.47,973.47,535.41,438.06
752,O100249,P1005,2,873.84,480.61,1747.68,961.22,786.46
753,O100249,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
754,O100249,P1012,4,324.49,178.47,1297.96,713.88,584.08
755,O100249,P1002,2,138.93,76.41,277.86,152.82,125.04
756,O100249,P1016,3,1126.22,619.42,3378.66,1858.26,1520.4
757,O100250,P1015,2,773.78,425.58,1547.56,851.16,696.4
758,O100250,P1003,3,379.22,208.57,1137.66,625.71,511.95
759,O100250,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
760,O100250,P1011,3,26.58,14.62,79.74,43.86,35.88
761,O100250,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
762,O100251,P1018,4,504.53,277.49,2018.12,1109.96,908.16
763,O100251,P1013,2,401.79,220.98,803.58,441.96,361.62
764,O100252,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
765,O100252,P1019,3,173.42,95.38,520.26,286.14,234.12
766,O100253,P1006,4,88.95,48.92,355.8,195.68,160.12
767,O100253,P1014,2,1059.3,582.62,2118.6,1165.24,953.36
768,O100253,P1011,2,26.58,14.62,53.16,29.24,23.92
769,O100253,P1005,3,873.84,480.61,2621.52,1441.83,1179.69
770,O100254,P1019,2,173.42,95.38,346.84,190.76,156.08
771,O100255,P1019,4,173.42,95.38,693.68,381.52,312.16
772,O100255,P1003,2,379.22,208.57,758.44,417.14,341.3
773,O100255,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
774,O100255,P1011,3,26.58,14.62,79.74,43.86,35.88
775,O100255,P1002,4,138.93,76.41,555.72,305.64,250.08
776,O100256,P1001,1,1109.44,610.19,1109.44,610.19,499.25
777,O100256,P1008,4,769.89,423.44,3079.56,1693.76,1385.8
778,O100257,P1001,4,1109.44,610.19,4437.76,2440.76,1997.0
779,O100257,P1018,4,504.53,277.49,2018.12,1109.96,908.16
780,O100257,P1018,2,504.53,277.49,1009.06,554.98,454.08
781,O100257,P1009,2,1284.69,706.58,2569.38,1413.16,1156.22
782,O100258,P1007,4,1062.3,584.26,4249.2,2337.04,1912.16
783,O100258,P1012,4,324.49,178.47,1297.96,713.88,584.08
784,O100258,P1018,2,504.53,277.49,1009.06,554.98,454.08
785,O100258,P1004,3,1331.12,732.12,3993.36,2196.36,1797.0
786,O100258,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
787,O100259,P1004,4,1331.12,732.12,5324.48,2928.48,2396.0
788,O100259,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
789,O100259,P1017,3,779.04,428.47,2337.12,1285.41,1051.71
790,O100260,P1006,1,88.95,48.92,88.95,48.92,40.03
791,O100260,P1011,4,26.58,14.62,106.32,58.48,47.84
792,O100260,P1018,1,504.53,277.49,504.53,277.49,227.04
793,O100261,P1005,1,873.84,480.61,873.84,480.61,393.23
794,O100262,P1015,4,773.78,425.58,3095.12,1702.32,1392.8
795,O100262,P1008,2,769.89,423.44,1539.78,846.88,692.9
796,O100262,P1013,1,401.79,220.98,401.79,220.98,180.81
797,O100262,P1008,2,769.89,423.44,1539.78,846.88,692.9
798,O100263,P1006,3,88.95,48.92,266.85,146.76,120.09
799,O100263,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
800,O100264,P1007,1,1062.3,584.26,1062.3,584.26,478.04
801,O100264,P1012,2,324.49,178.47,648.98,356.94,292.04
802,O100264,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
803,O100264,P1013,3,401.79,220.98,1205.37,662.94,542.43
804,O100265,P1002,2,138.93,76.41,277.86,152.82,125.04
805,O100265,P1020,3,319.88,175.93,959.64,527.79,431.85
806,O100265,P1006,3,88.95,48.92,266.85,146.76,120.09
807,O100266,P1013,2,401.79,220.98,803.58,441.96,361.62
808,O100267,P1012,3,324.49,178.47,973.47,535.41,438.06
809,O100267,P1009,3,1284.69,706.58,3854.07,2119.74,1734.33
810,O100267,P1019,4,173.42,95.38,693.68,381.52,312.16
811,O100267,P1005,4,873.84,480.61,3495.36,1922.44,1572.92
812,O100267,P1004,2,1331.12,732.12,2662.24,1464.24,1198.0
