order_id,order_date,customer_id,channel,status
O100588,2024-06-18,C2446,Retail Store,Completed
O100589,2024-10-04,C5603,Web,Completed
O100590,2024-03-02,C1394,Web,Completed
O100591,2023-05-28,C2063,Web,Completed
O100592,2023-02-10,C1872,Web,Completed
O100593,2024-05-25,C4172,Mobile App,Completed
O100594,2023-09-27,C1472,Web,Completed
O100595,2023-02-15,C4725,Marketplace,Completed
O100596,2023-08-23,C1693,Web,Completed
O100597,2023-03-05,C2784,Mobile App,Completed
O100598,2024-03-12,C1928,Retail Store,Completed
O100599,2023-01-25,C5156,Web,Completed
O100600,2024-09-23,C4202,Retail Store,Completed
O100601,2023-02-20,C3362,Marketplace,Completed
O100602,2024-05-04,C5683,Web,Completed
O100603,2024-08-21,C5307,Web,Completed
O100604,2023-12-31,C3856,Web,Completed
O100605,2023-04-20,C2072,Mobile App,Completed
O100606,2024-01-25,C1568,Mobile App,Completed
O100607,2023-04-02,C5478,Web,Completed
O100608,2024-07-01,C4542,Mobile App,Completed
O100609,2024-10-13,C3665,Retail Store,Completed
O100610,2024-03-19,C1469,Retail Store,Completed
O100611,2024-12-27,C3143,Marketplace,Completed
O100612,2023-10-15,C5783,Web,Completed
O100613,2024-05-20,C2176,Web,Completed
O100614,2023-04-09,C2545,Mobile App,Completed
O100615,2024-10-27,C1515,Web,Completed
O100616,2024-07-23,C2528,Marketplace,Completed
O100617,2023-01-25,C2456,Mobile App,Completed
O100618,2023-05-17,C4891,Web,Completed
O100619,2024-04-03,C2988,Marketplace,Completed
O100620,2024-06-23,C4450,Mobile App,Completed
O100621,2023-12-13,C3995,Marketplace,Completed
O100622,2024-05-07,C2427,Mobile App,Completed
O100623,2023-11-06,C4616,Retail Store,Completed
O100624,2023-11-28,C5289,Marketplace,Completed
O100625,2023-04-25,C1213,Marketplace,Completed
O100626,2023-05-19,C4527,Marketplace,Returned
O100627,2023-11-05,C5757,Mobile App,Completed
O100628,2023-10-05,C3822,Marketplace,Completed
O100629,2024-09-16,C2243,Web,Completed
O100630,2024-10-09,C1452,Web,Returned
O100631,2023-06-20,C4393,Mobile App,Completed
O100632,2023-09-16,C1520,Web,Completed
O100633,2023-10-28,C5033,Web,Completed
O100634,2024-09-04,C4980,Mobile App,Completed
O100635,2024-05-05,C3086,Web,Completed
O100636,2023-06-21,C4067,Web,Completed
O100637,2023-01-22,C3188,Web,Completed
O100638,2024-11-01,C4843,Mobile App,Completed
O100639,2024-07-28,C1239,Mobile App,Completed
O100640,2023-08-14,C3577,Web,Completed
O100641,2023-12-19,C3040,Mobile App,Completed
O100642,2024-11-30,C3283,Web,Completed
O100643,2023-11-07,C5685,Mobile App,Completed
O100644,2024-09-04,C3520,Web,Completed
O100645,2024-02-26,C2846,Web,Completed
O100646,2023-12-31,C4477,Web,Completed
O100647,2023-06-13,C5486,Marketplace,Completed
O100648,2023-11-07,C5048,Mobile App,Completed
O100649,2023-08-11,C4504,Mobile App,Completed
O100650,2023-10-19,C5571,Web,Completed
O100651,2024-08-23,C5424,Web,Completed
O100652,2023-11-27,C2051,Mobile App,Completed
O100653,2024-11-26,C1979,Mobile App,Returned
O100654,2024-12-21,C3286,Web,Completed
O100655,2023-07-10,C4343,Marketplace,Completed
O100656,2023-05-10,C5669,Retail Store,Completed
O100657,2024-09-26,C1497,Web,Completed
O100658,2024-05-18,C5381,Web,Completed
O100659,2024-01-16,C3436,Retail Store,Completed
O100660,2023-11-24,C4216,Marketplace,Completed
O100661,2023-10-11,C4621,Web,Completed
O100662,2023-10-18,C2067,Marketplace,Completed
O100663,2023-04-26,C1808,Mobile App,Completed
O100664,2024-10-12,C2723,Mobile App,Completed
O100665,2024-06-30,C5793,Mobile App,Completed
O100666,2023-11-20,C4643,Web,Completed
O100667,2024-08-30,C3349,Web,Completed
O100668,2024-03-19,C4789,Web,Completed
O100669,2024-03-13,C3237,Web,Returned
O100670,2023-03-24,C1457,Web,Completed
O100671,2024-05-14,C5429,Web,Completed
O100672,2023-02-19,C5145,Web,Completed
O100673,2024-01-11,C5300,Mobile App,Completed
O100674,2023-04-06,C4080,Marketplace,Completed
O100675,2023-12-12,C5583,Mobile App,Returned
O100676,2023-05-27,C5784,Web,Completed
O100677,2023-06-28,C4348,Mobile App,Completed
O100678,2023-09-13,C4831,Mobile App,Completed
O100679,2023-01-05,C4309,Marketplace,Completed
O100680,2023-08-08,C2852,Retail Store,Completed
O100681,2024-06-08,C2148,Mobile App,Completed
O100682,2024-11-09,C4217,Web,Completed
O100683,2023-04-04,C4711,Web,Completed
O100684,2024-04-21,C4822,Web,Completed
O100685,2024-05-23,C4107,Web,Completed
O100686,2024-11-10,C4507,Web,Completed
O100687,2024-03-29,C2715,Web,Completed
O100688,2024-04-16,C1085,Mobile App,Completed
O100689,2024-12-23,C5832,Web,Completed
O100690,2024-12-13,C1855,Marketplace,Completed
O100691,2023-12-08,C3431,Web,Completed
O100692,2024-10-01,C5536,Marketplace,Completed
O100693,2024-06-10,C4616,Web,Completed
O100694,2023-10-20,C5592,Web,Completed
O100695,2024-12-02,C4329,Marketplace,Completed
O100696,2023-11-27,C1010,Mobile App,Returned
O100697,2024-03-31,C1052,Web,Completed
O100698,2023-01-28,C4998,Marketplace,Completed
O100699,2024-05-10,C3283,Mobile App,Completed
O100700,2024-12-14,C3637,Mobile App,Completed
O100701,2023-09-10,C4034,Mobile App,Completed
O100702,2023-02-23,C3764,Mobile App,Completed
O100703,2023-02-15,C5999,Web,Completed
O100704,2023-04-20,C1192,Marketplace,Completed
O100705,2023-08-07,C1771,Marketplace,Completed
O100706,2024-08-29,C1435,Mobile App,Completed
O100707,2023-05-23,C4409,Mobile App,Completed
O100708,2023-04-16,C3595,Marketplace,Completed
O100709,2023-10-07,C3183,Web,Returned
O100710,2023-07-25,C5470,Marketplace,Completed
O100711,2023-12-28,C3352,Marketplace,Completed
O100712,2024-08-07,C5189,Web,Returned
O100713,2023-01-19,C1791,Mobile App,Completed
O100714,2023-05-27,C2689,Mobile App,Returned
O100715,2023-10-20,C3650,Marketplace,Completed
O100716,2024-02-07,C5265,Marketplace,Completed
O100717,2024-11-04,C1229,Mobile App,Completed
O100718,2024-11-18,C3203,Marketplace,Completed
O100719,2024-03-07,C3070,Web,Completed
O100720,2024-12-02,C4896,Mobile App,Completed
O100721,2024-11-21,C3027,Marketplace,Completed
O100722,2023-09-13,C2611,Mobile App,Completed
O100723,2023-01-02,C1867,Marketplace,Completed
O100724,2023-04-12,C4717,Mobile App,Completed
O100725,2023-02-12,C5988,Mobile App,Completed
O100726,2023-05-05,C4840,Web,Completed
O100727,2024-04-01,C4562,Mobile App,Returned
O100728,2023-01-07,C3781,Mobile App,Completed
O100729,2023-04-17,C5778,Retail Store,Completed
O100730,2024-06-23,C2142,Mobile App,Completed
O100731,2024-02-08,C4712,Mobile App,Completed
O100732,2024-11-20,C2359,Mobile App,Completed
O100733,2023-06-15,C3469,Marketplace,Completed
O100734,2023-01-13,C1624,Mobile App,Completed
O100735,2024-09-24,C4063,Mobile App,Completed
O100736,2023-12-25,C3129,Web,Completed
O100737,2024-11-10,C1839,Retail Store,Returned
O100738,2024-06-11,C4897,Mobile App,Completed
O100739,2024-11-02,C1764,Web,Completed
O100740,2024-12-26,C4634,Web,Completed
O100741,2024-11-08,C3431,Mobile App,Completed
O100742,2023-11-16,C5848,Mobile App,Returned
O100743,2023-11-09,C2015,Web,Completed
O100744,2024-11-25,C3677,Web,Completed
O100745,2024-07-03,C4850,Mobile App,Completed
O100746,2024-04-01,C3114,Web,Completed
O100747,2023-12-21,C2484,Mobile App,Completed
O100748,2023-05-23,C2596,Marketplace,Completed
O100749,2023-11-23,C1436,Mobile App,Completed
O100750,2023-09-18,C5387,Web,Completed
O100751,2023-02-17,C3927,Mobile App,Completed
O100752,2023-04-06,C3277,Web,Completed
O100753,2024-07-11,C3777,Marketplace,Completed
O100754,2024-09-21,C1120,Mobile App,Returned
O100755,2024-08-27,C2305,Web,Completed
O100756,2023-09-14,C1405,Mobile App,Completed
O100757,2023-11-26,C1643,Web,Completed
O100758,2024-05-18,C5454,Web,Completed
O100759,2024-10-25,C4142,Web,Completed
O100760,2023-12-26,C1209,Mobile App,Returned
O100761,2023-09-11,C4701,Mobile App,Completed
O100762,2023-12-02,C4439,Web,Completed
O100763,2023-04-13,C1945,Marketplace,Completed
O100764,2024-04-30,C2620,Web,Completed
O100765,2023-05-08,C4729,Marketplace,Completed
O100766,2024-07-24,C2589,Web,Completed
O100767,2023-10-06,C4277,Mobile App,Completed
O100768,2024-12-15,C3153,Mobile App,Completed
O100769,2023-01-26,C4872,Mobile App,Completed
O100770,2023-05-03,C3613,Web,Returned
O100771,2024-10-23,C1319,Mobile App,Completed
O100772,2024-01-02,C4196,Web,Completed
O100773,2024-06-27,C5830,Mobile App,Completed
O100774,2023-11-02,C4922,Mobile App,Completed
O100775,2023-12-18,C4297,Marketplace,Completed
O100776,2023-09-07,C1548,Marketplace,Completed
O100777,2023-09-04,C2293,Web,Completed
O100778,2024-04-30,C5504,Web,Completed
O100779,2023-04-03,C5385,Web,Completed
O100780,2023-09-12,C1227,Web,Completed
O100781,2024-12-29,C3903,Mobile App,Returned
O100782,2023-02-08,C5109,Mobile App,Returned
O100783,2024-12-28,C1802,Mobile App,Completed
O100784,2023-02-17,C5788,Web,Completed
O100785,2024-01-04,C5262,Mobile App,Completed
O100786,2023-03-18,C3767,Marketplace,Completed
O100787,2023-12-26,C4610,Marketplace,Completed
O100788,2024-03-06,C1253,Mobile App,Completed
O100789,2024-02-01,C2401,Web,Completed
O100790,2023-03-28,C1600,Web,Completed
O100791,2024-11-22,C3718,Web,Completed
O100792,2024-04-03,C5029,Mobile App,Completed
O100793,2024-06-20,C2995,Web,Completed
O100794,2023-05-15,C2999,Web,Completed
O100795,2023-12-02,C1034,Web,Completed
O100796,2024-01-30,C1767,Web,Completed
O100797,2023-05-09,C3388,Marketplace,Completed
O100798,2023-10-09,C3276,Web,Completed
O100799,2024-11-10,C2178,Web,Completed
O100800,2024-11-12,C1819,Mobile App,Returned
O100801,2024-12-29,C1772,Marketplace,Completed
O100802,2024-09-16,C4429,Retail Store,Completed
O100803,2024-03-28,C1463,Web,Completed
O100804,2024-09-18,C2868,Web,Completed
O100805,2024-04-10,C2117,Mobile App,Completed
O100806,2023-04-02,C2621,Mobile App,Completed
O100807,2023-04-01,C4797,Web,Completed
O100808,2024-01-04,C5081,Mobile App,Completed
O100809,2024-04-22,C2793,Retail Store,Completed
O100810,2023-12-05,C5130,Web,Completed
O100811,2023-04-03,C1695,Mobile App,Returned
O100812,2024-11-25,C4810,Mobile App,Completed
O100813,2024-01-11,C1847,Mobile App,Completed
O100814,2023-05-13,C2503,Mobile App,Completed
O100815,2024-03-09,C4261,Retail Store,Completed
O100816,2024-11-10,C2587,Web,Completed
O100817,2024-04-14,C3016,Marketplace,Completed
O100818,2023-08-12,C1505,Mobile App,Completed
O100819,2024-08-23,C4109,Marketplace,Completed
O100820,2024-05-15,C3344,Marketplace,Completed
O100821,2024-09-09,C1260,Mobile App,Completed
O100822,2023-10-22,C2246,Web,Completed
O100823,2024-04-26,C4642,Mobile App,Completed
O100824,2023-11-23,C2816,Web,Completed
O100825,2024-12-04,C5813,Web,Completed
O100826,2023-04-21,C5551,Web,Completed
O100827,2024-05-26,C4932,Marketplace,Completed
O100828,2023-11-29,C5500,Marketplace,Completed
O100829,2023-05-06,C4608,Marketplace,Completed
O100830,2024-06-22,C3236,Web,Returned
O100831,2023-09-19,C1993,Web,Completed
O100832,2023-11-20,C4137,Web,Returned
O100833,2023-10-17,C3028,Marketplace,Completed
O100834,2024-04-25,C5845,Web,Completed
O100835,2023-07-27,C1778,Mobile App,Completed
O100836,2023-10-26,C3582,Mobile App,Completed
O100837,2023-12-10,C4810,Web,Completed
O100838,2023-10-30,C3674,Mobile App,Completed
O100839,2023-11-27,C4710,Web,Completed
O100840,2023-11-19,C1102,Web,Completed
O100841,2023-12-16,C1615,Web,Completed
O100842,2024-05-28,C1223,Mobile App,Completed
O100843,2023-02-12,C4726,Marketplace,Completed
O100844,2023-01-17,C4373,Web,Completed
O100845,2024-05-19,C3855,Mobile App,Completed
O100846,2023-05-31,C3108,Web,Completed
O100847,2023-10-09,C5903,Web,Completed
O100848,2024-08-27,C3390,Mobile App,Completed
O100849,2023-04-07,C5947,Web,Completed
O100850,2023-04-22,C1704,Mobile App,Completed
O100851,2023-02-27,C1403,Marketplace,Returned
O100852,2023-07-28,C5085,Web,Completed
O100853,2023-03-07,C5184,Mobile App,Completed
O100854,2023-05-15,C4224,Web,Completed
O100855,2023-12-07,C1802,Mobile App,Completed
O100856,2024-05-24,C3000,Mobile App,Returned
O100857,2024-12-25,C3749,Marketplace,Completed
O100858,2023-04-30,C5015,Mobile App,Completed
O100859,2024-09-12,C3525,Web,Completed
O100860,2023-12-10,C4151,Marketplace,Completed
O100861,2023-04-05,C2369,Marketplace,Completed
O100862,2023-03-28,C1122,Mobile App,Returned
O100863,2023-02-11,C4610,Mobile App,Completed
O100864,2024-01-01,C1307,Mobile App,Completed
O100865,2024-11-14,C3679,Mobile App,Completed
O100866,2023-09-16,C3218,Mobile App,Completed
O100867,2023-07-07,C4110,Mobile App,Completed
O100868,2023-06-21,C3988,Web,Completed
O100869,2024-12-17,C4455,Web,Completed
O100870,2024-12-01,C1430,Web,Completed
O100871,2023-12-05,C3022,Web,Completed
O100872,2023-04-27,C2580,Marketplace,Completed
O100873,2024-11-09,C1207,Marketplace,Completed
O100874,2023-01-01,C5834,Mobile App,Completed
O100875,2023-04-30,C2288,Web,Completed
O100876,2024-05-10,C1356,Web,Completed
O100877,2023-03-21,C1878,Web,Completed
O100878,2024-03-11,C4620,Web,Completed
O100879,2023-07-17,C4766,Mobile App,Completed
O100880,2024-04-14,C2068,Marketplace,Completed
O100881,2023-05-16,C2248,Web,Completed
O100882,2023-03-11,C3450,Web,Completed
O100883,2024-03-23,C2826,Web,Completed
O100884,2023-02-25,C3992,Mobile App,Completed
O100885,2024-06-18,C3230,Web,Completed
O100886,2024-07-03,C3586,Marketplace,Completed
O100887,2024-08-03,C5176,Mobile App,Completed
O100888,2023-07-25,C4275,Marketplace,Completed
O100889,2023-06-22,C5222,Retail Store,Returned
O100890,2024-12-15,C2174,Mobile App,Completed
O100891,2023-05-14,C2099,Marketplace,Returned
O100892,2023-01-22,C3461,Mobile App,Completed
O100893,2023-10-01,C3041,Web,Completed
O100894,2024-08-12,C5179,Web,Completed
O100895,2024-01-01,C2222,Retail Store,Completed
O100896,2024-12-24,C3191,Web,Completed
O100897,2024-09-27,C5880,Mobile App,Completed
O100898,2023-12-11,C2652,Web,Completed
O100899,2023-11-24,C3665,Web,Completed
O100900,2023-01-08,C3320,Web,Completed
O100901,2023-08-13,C1004,Mobile App,Completed
O100902,2023-10-26,C2063,Marketplace,Completed
O100903,2024-12-13,C1453,Web,Completed
O100904,2023-04-18,C5696,Web,Returned
O100905,2023-01-01,C5279,Marketplace,Completed
O100906,2024-01-22,C2256,Mobile App,Returned
O100907,2023-07-09,C2990,Web,Completed
O100908,2023-10-29,C5316,Marketplace,Completed
O100909,2023-09-02,C5526,Web,Completed
O100910,2023-11-03,C3821,Mobile App,Completed
O100911,2024-11-20,C4316,Retail Store,Completed
O100912,2023-01-14,C5940,Web,Completed
O100913,2024-06-01,C3666,Mobile App,Completed
O100914,2023-02-14,C2481,Web,Completed
O100915,2024-06-14,C5074,Web,Completed
O100916,2023-09-14,C5344,Web,Completed
O100917,2024-06-28,C4651,Marketplace,Completed
O100918,2023-12-27,C5020,Web,Completed
O100919,2023-10-12,C3909,Web,Completed
O100920,2023-05-10,C3976,Web,Completed
O100921,2023-06-08,C1424,Web,Completed
O100922,2023-05-17,C1655,Mobile App,Completed
O100923,2024-11-14,C5012,Web,Completed
O100924,2024-03-20,C5755,Marketplace,Completed
O100925,2023-09-21,C5156,Marketplace,Completed
O100926,2024-01-13,C4541,Mobile App,Completed
O100927,2024-04-23,C5468,Web,Completed
O100928,2024-10-03,C3651,Retail Store,Completed
O100929,2024-05-02,C1508,Web,Completed
O100930,2023-10-09,C2363,Marketplace,Completed
O100931,2024-04-23,C5860,Web,Completed
O100932,2023-06-17,C5304,Mobile App,Completed
O100933,2024-08-26,C3187,Mobile App,Completed
O100934,2024-03-01,C1442,Mobile App,Completed
O100935,2023-09-16,C2089,Web,Completed
O100936,2024-12-19,C4908,Web,Completed
O100937,2024-04-10,C4553,Web,Completed
O100938,2024-09-26,C5264,Marketplace,Completed
O100939,2024-02-04,C4872,Web,Returned
O100940,2023-05-12,C4888,Mobile App,Cancelled
O100941,2023-03-09,C1002,Web,Completed
O100942,2024-07-06,C2331,Web,Completed
O100943,2023-11-30,C2625,Web,Completed
O100944,2024-02-07,C4154,Marketplace,Returned
O100945,2023-11-29,C3341,Mobile App,Completed
O100946,2024-04-21,C1729,Mobile App,Completed
O100947,2023-08-21,C5245,Mobile App,Completed
O100948,2024-10-28,C2837,Web,Completed
O100949,2023-05-31,C1099,Mobile App,Completed
O100950,2023-10-03,C5071,Marketplace,Completed
O100951,2023-07-22,C4758,Mobile App,Completed
O100952,2023-10-08,C5715,Mobile App,Completed
O100953,2023-03-25,C5656,Mobile App,Completed
O100954,2024-04-01,C2976,Web,Completed
O100955,2023-04-06,C5707,Web,Completed
O100956,2023-09-01,C4920,Web,Completed
O100957,2024-12-07,C2125,Mobile App,Completed
O100958,2024-12-25,C4429,Web,Completed
O100959,2023-02-27,C4087,Web,Completed
O100960,2023-04-25,C2355,Web,Completed
O100961,2024-04-15,C3383,Marketplace,Completed
O100962,2024-11-03,C2120,Web,Completed
O100963,2023-04-29,C4080,Web,Completed
O100964,2024-12-04,C3433,Web,Completed
O100965,2023-07-01,C3732,Web,Completed
O100966,2024-07-09,C4276,Marketplace,Completed
O100967,2023-10-24,C5523,Web,Completed
O100968,2023-06-30,C3092,Web,Completed
O100969,2024-11-13,C4663,Marketplace,Completed
O100970,2024-05-28,C3479,Web,Completed
O100971,2023-02-21,C3730,Mobile App,Returned
O100972,2023-01-12,C2066,Marketplace,Completed
O100973,2023-09-10,C5986,Web,Completed
O100974,2023-12-06,C3751,Mobile App,Completed
O100975,2023-11-28,C5693,Web,Completed
O100976,2024-05-23,C4295,Web,Completed
O100977,2024-10-17,C1748,Mobile App,Completed
O100978,2023-05-03,C4203,Web,Completed
O100979,2024-04-02,C4178,Web,Completed
O100980,2024-09-19,C5029,Retail Store,Completed
O100981,2024-01-24,C5679,Web,Completed
O100982,2023-09-05,C1175,Web,Completed
O100983,2024-05-02,C5225,Web,Completed
O100984,2023-05-25,C4012,Mobile App,Completed
O100985,2023-03-13,C5470,Web,Completed
O100986,2024-01-08,C2978,Web,Cancelled
O100987,2024-09-23,C4083,Retail Store,Completed
O100988,2024-04-07,C1878,Mobile App,Completed
O100989,2024-07-05,C1390,Mobile App,Completed
O100990,2023-11-13,C1237,Marketplace,Completed
O100991,2023-11-08,C1085,Web,Completed
O100992,2024-12-21,C3313,Mobile App,Completed
O100993,2024-07-24,C2508,Web,Completed
O100994,2024-05-28,C2521,Web,Completed
O100995,2024-03-30,C4081,Web,Completed
O100996,2024-04-22,C5532,Web,Completed
O100997,2024-10-13,C5627,Marketplace,Completed
O100998,2024-05-12,C3935,Web,Completed
O100999,2023-06-11,C2971,Web,Completed
O101000,2024-03-28,C3078,Retail Store,Completed
O101001,2024-09-24,C4134,Web,Completed
O101002,2024-11-23,C5542,Web,Completed
O101003,2024-03-21,C3668,Web,Completed
O101004,2024-01-22,C3011,Web,Completed
O101005,2024-08-18,C2180,Web,Completed
O101006,2024-12-14,C1474,Web,Completed
O101007,2023-01-21,C2568,Marketplace,Completed
O101008,2023-08-15,C4994,Mobile App,Completed
O101009,2023-09-01,C2865,Mobile App,Cancelled
O101010,2024-02-16,C5208,Marketplace,Returned
O101011,2023-08-04,C4822,Web,Completed
O101012,2023-01-18,C4932,Mobile App,Completed
O101013,2023-01-03,C4342,Mobile App,Completed
O101014,2023-11-25,C1129,Mobile App,Completed
O101015,2024-12-29,C3372,Web,Completed
O101016,2023-08-04,C4593,Web,Completed
O101017,2023-07-13,C5956,Web,Completed
O101018,2024-12-11,C4793,Web,Completed
O101019,2023-05-19,C2492,Mobile App,Completed
O101020,2023-05-24,C3872,Marketplace,Completed
O101021,2024-12-07,C4665,Mobile App,Completed
O101022,2024-11-26,C5235,Marketplace,Completed
O101023,2024-02-19,C1553,Retail Store,Completed
O101024,2024-12-30,C5637,Web,Completed
O101025,2024-07-14,C3258,Mobile App,Completed
O101026,2024-01-18,C5492,Mobile App,Returned
O101027,2023-09-02,C4890,Web,Completed
O101028,2024-04-23,C3620,Mobile App,Completed
O101029,2023-07-15,C3390,Marketplace,Completed
O101030,2023-05-22,C2383,Mobile App,Completed
O101031,2024-11-12,C3929,Web,Completed
O101032,2023-07-07,C2473,Mobile App,Completed
O101033,2024-08-06,C3388,Web,Completed
O101034,2023-11-14,C2182,Web,Completed
O101035,2023-06-16,C2128,Web,Completed
O101036,2024-08-22,C5540,Web,Completed
O101037,2024-01-11,C5355,Mobile App,Completed
O101038,2023-11-25,C3874,Marketplace,Completed
O101039,2024-04-25,C4319,Marketplace,Completed
O101040,2024-08-08,C1006,Web,Completed
O101041,2023-12-08,C4716,Retail Store,Completed
