transaction_id,customer_id,transaction_date,plan,amount,type
561,U13487,2022-01-18,Starter,19.0,subscription
562,U13487,2022-02-18,Starter,80.52,subscription+addon
563,U13487,2022-03-18,Starter,19.0,subscription
564,U13487,2022-04-18,Starter,19.0,subscription
565,U13487,2022-05-18,Starter,19.0,subscription
566,U13487,2022-06-18,Starter,19.0,subscription
567,U13487,2022-07-18,Starter,19.0,subscription
568,U13487,2022-08-18,Starter,19.0,subscription
569,U13487,2022-09-18,Starter,55.65,subscription+addon
570,U14359,2022-01-19,Starter,19.0,subscription
571,U14359,2022-02-19,Starter,19.0,subscription
572,U14359,2022-03-19,Starter,19.0,subscription
573,U14359,2022-04-19,Starter,19.0,subscription
574,U14811,2022-01-19,Starter,19.0,subscription
575,U14811,2022-02-19,Starter,19.0,subscription
576,U14811,2022-03-19,Starter,42.05,subscription+addon
577,U14811,2022-04-19,Starter,19.0,subscription
578,U14811,2022-05-19,Starter,19.0,subscription
579,U14811,2022-06-19,Starter,41.89,subscription+addon
580,U14811,2022-07-19,Starter,19.0,subscription
581,U12735,2022-01-19,Business,199.0,subscription
582,U12735,2022-02-19,Business,247.83,subscription+addon
583,U12735,2022-03-19,Business,199.0,subscription
584,U12356,2022-01-20,Business,199.0,subscription
585,U12356,2022-02-20,Business,199.0,subscription
586,U12356,2022-03-20,Business,199.0,subscription
587,U12356,2022-04-20,Business,199.0,subscription
588,U12356,2022-05-20,Business,199.0,subscription
589,U12356,2022-06-20,Business,199.0,subscription
590,U12356,2022-07-20,Business,199.0,subscription
591,U12356,2022-08-20,Business,199.0,subscription
592,U12356,2022-09-20,Business,199.0,subscription
593,U13846,2022-01-20,Starter,19.0,subscription
594,U13846,2022-02-20,Starter,19.0,subscription
595,U13846,2022-03-20,Starter,19.0,subscription
596,U13846,2022-04-20,Starter,19.0,subscription
597,U13846,2022-05-20,Starter,19.0,subscription
598,U13846,2022-06-20,Starter,19.0,subscription
599,U13846,2022-07-20,Starter,19.0,subscription
600,U13846,2022-08-20,Starter,19.0,subscription
601,U13846,2022-09-20,Starter,19.0,subscription
602,U13846,2022-10-20,Starter,19.0,subscription
603,U13846,2022-11-20,Starter,19.0,subscription
604,U13846,2022-12-20,Starter,19.0,subscription
605,U13846,2023-01-20,Starter,19.0,subscription
606,U13846,2023-02-20,Starter,19.0,subscription
607,U13846,2023-03-20,Starter,19.0,subscription
608,U13846,2023-04-20,Starter,19.0,subscription
609,U13846,2023-05-20,Starter,19.0,subscription
610,U13846,2023-06-20,Starter,19.0,subscription
611,U13846,2023-07-20,Starter,19.0,subscription
612,U13846,2023-08-20,Starter,19.0,subscription
613,U13846,2023-09-20,Starter,19.0,subscription
614,U13846,2023-10-20,Starter,19.0,subscription
615,U13846,2023-11-20,Starter,19.0,subscription
616,U13846,2023-12-20,Starter,19.0,subscription
617,U13846,2024-01-20,Starter,44.02,subscription+addon
618,U13846,2024-02-20,Starter,19.0,subscription
619,U14864,2022-01-20,Starter,19.0,subscription
620,U14864,2022-02-20,Starter,19.0,subscription
621,U14864,2022-03-20,Starter,59.02,subscription+addon
622,U14864,2022-04-20,Starter,19.0,subscription
623,U14864,2022-05-20,Starter,19.0,subscription
624,U14864,2022-06-20,Starter,51.05,subscription+addon
625,U14864,2022-07-20,Starter,72.0,subscription+addon
626,U14864,2022-08-20,Starter,19.0,subscription
627,U14864,2022-09-20,Starter,19.0,subscription
628,U14488,2022-01-21,Starter,19.0,subscription
629,U14488,2022-02-21,Starter,19.0,subscription
630,U14488,2022-03-21,Starter,19.0,subscription
631,U14488,2022-04-21,Starter,19.0,subscription
632,U14488,2022-05-21,Starter,19.0,subscription
633,U14488,2022-06-21,Starter,19.0,subscription
634,U14488,2022-07-21,Starter,72.45,subscription+addon
635,U14488,2022-08-21,Starter,19.0,subscription
636,U14488,2022-09-21,Starter,19.0,subscription
637,U14488,2022-10-21,Starter,19.0,subscription
638,U14488,2022-11-21,Starter,19.0,subscription
639,U14488,2022-12-21,Starter,19.0,subscription
640,U14488,2023-01-21,Starter,19.0,subscription
641,U14488,2023-02-21,Starter,114.63,subscription+addon
642,U14488,2023-03-21,Starter,19.0,subscription
643,U14488,2023-04-21,Starter,19.0,subscription
644,U14488,2023-05-21,Starter,19.0,subscription
645,U14488,2023-06-21,Starter,84.23,subscription+addon
646,U14488,2023-07-21,Starter,19.0,subscription
647,U14488,2023-08-21,Starter,19.0,subscription
648,U13285,2022-01-21,Business,199.0,subscription
649,U11374,2022-01-21,Enterprise,599.0,subscription
650,U11374,2022-02-21,Enterprise,659.12,subscription+addon
651,U11374,2022-03-21,Enterprise,648.05,subscription+addon
652,U11374,2022-04-21,Enterprise,599.0,subscription
653,U11374,2022-05-21,Enterprise,682.45,subscription+addon
654,U11374,2022-06-21,Enterprise,599.0,subscription
655,U11374,2022-07-21,Enterprise,599.0,subscription
656,U11374,2022-08-21,Enterprise,599.0,subscription
657,U11374,2022-09-21,Enterprise,599.0,subscription
658,U11374,2022-10-21,Enterprise,599.0,subscription
659,U11374,2022-11-21,Enterprise,599.0,subscription
660,U11374,2022-12-21,Enterprise,599.0,subscription
661,U11374,2023-01-21,Enterprise,599.0,subscription
662,U11374,2023-02-21,Enterprise,599.0,subscription
663,U11374,2023-03-21,Enterprise,599.0,subscription
664,U11374,2023-04-21,Enterprise,599.0,subscription
665,U11374,2023-05-21,Enterprise,622.65,subscription+addon
666,U11374,2023-06-21,Enterprise,599.0,subscription
667,U11374,2023-07-21,Enterprise,599.0,subscription
668,U11374,2023-08-21,Enterprise,646.87,subscription+addon
669,U11374,2023-09-21,Enterprise,599.0,subscription
670,U11374,2023-10-21,Enterprise,599.0,subscription
671,U11374,2023-11-21,Enterprise,599.0,subscription
672,U11374,2023-12-21,Enterprise,599.0,subscription
673,U11374,2024-01-21,Enterprise,599.0,subscription
674,U11374,2024-02-21,Enterprise,599.0,subscription
675,U11374,2024-03-21,Enterprise,599.0,subscription
676,U11374,2024-04-21,Enterprise,599.0,subscription
677,U11374,2024-05-21,Enterprise,599.0,subscription
678,U11374,2024-06-21,Enterprise,599.0,subscription
679,U11374,2024-07-21,Enterprise,599.0,subscription
680,U11374,2024-08-21,Enterprise,599.0,subscription
681,U11374,2024-09-21,Enterprise,599.0,subscription
682,U11374,2024-10-21,Enterprise,599.0,subscription
683,U11374,2024-11-21,Enterprise,599.0,subscription
684,U11374,2024-12-21,Enterprise,599.0,subscription
685,U13331,2022-01-22,Pro,49.0,subscription
686,U13331,2022-02-22,Pro,49.0,subscription
687,U13331,2022-03-22,Pro,49.0,subscription
688,U13331,2022-04-22,Pro,49.0,subscription
689,U13331,2022-05-22,Pro,49.0,subscription
690,U13331,2022-06-22,Pro,49.0,subscription
691,U13331,2022-07-22,Pro,49.0,subscription
692,U13331,2022-08-22,Pro,49.0,subscription
693,U13331,2022-09-22,Pro,49.0,subscription
694,U13331,2022-10-22,Pro,49.0,subscription
695,U13331,2022-11-22,Pro,49.0,subscription
696,U13331,2022-12-22,Pro,49.0,subscription
697,U13331,2023-01-22,Pro,49.0,subscription
698,U13331,2023-02-22,Pro,49.0,subscription
699,U13331,2023-03-22,Pro,49.0,subscription
700,U13331,2023-04-22,Pro,49.0,subscription
701,U13331,2023-05-22,Pro,49.0,subscription
702,U13938,2022-01-22,Starter,19.0,subscription
703,U13938,2022-02-22,Starter,19.0,subscription
704,U13938,2022-03-22,Starter,19.0,subscription
705,U13938,2022-04-22,Starter,19.0,subscription
706,U13938,2022-05-22,Starter,19.0,subscription
707,U13938,2022-06-22,Starter,19.0,subscription
708,U13938,2022-07-22,Starter,19.0,subscription
709,U13938,2022-08-22,Starter,19.0,subscription
710,U13938,2022-09-22,Starter,19.0,subscription
711,U13938,2022-10-22,Starter,73.85,subscription+addon
712,U13938,2022-11-22,Starter,19.0,subscription
713,U13938,2022-12-22,Starter,19.0,subscription
714,U13678,2022-01-22,Starter,19.0,subscription
715,U13678,2022-02-22,Starter,19.0,subscription
716,U13678,2022-03-22,Starter,19.0,subscription
717,U13678,2022-04-22,Starter,19.0,subscription
718,U13678,2022-05-22,Starter,19.0,subscription
719,U13678,2022-06-22,Starter,19.0,subscription
720,U13678,2022-07-22,Starter,19.0,subscription
721,U13678,2022-08-22,Starter,19.0,subscription
722,U13678,2022-09-22,Starter,19.0,subscription
723,U13678,2022-10-22,Starter,19.0,subscription
724,U13678,2022-11-22,Starter,98.99,subscription+addon
725,U13678,2022-12-22,Starter,19.0,subscription
726,U13678,2023-01-22,Starter,19.0,subscription
727,U13678,2023-02-22,Starter,19.0,subscription
728,U13678,2023-03-22,Starter,19.0,subscription
729,U13678,2023-04-22,Starter,19.0,subscription
730,U10415,2022-01-22,Pro,49.0,subscription
731,U10415,2022-02-22,Pro,49.0,subscription
732,U10415,2022-03-22,Pro,49.0,subscription
733,U10415,2022-04-22,Pro,49.0,subscription
734,U10415,2022-05-22,Pro,49.0,subscription
735,U10415,2022-06-22,Pro,49.0,subscription
736,U10415,2022-07-22,Pro,49.0,subscription
737,U10415,2022-08-22,Pro,49.0,subscription
738,U10415,2022-09-22,Pro,49.0,subscription
739,U10415,2022-10-22,Pro,49.0,subscription
740,U10415,2022-11-22,Pro,49.0,subscription
741,U10415,2022-12-22,Pro,120.98,subscription+addon
742,U10415,2023-01-22,Pro,82.15,subscription+addon
743,U10415,2023-02-22,Pro,49.0,subscription
744,U10415,2023-03-22,Pro,49.0,subscription
745,U10415,2023-04-22,Pro,122.0,subscription+addon
746,U10415,2023-05-22,Pro,49.0,subscription
747,U10415,2023-06-22,Pro,49.0,subscription
748,U10415,2023-07-22,Pro,49.0,subscription
749,U10415,2023-08-22,Pro,49.0,subscription
750,U10415,2023-09-22,Pro,49.0,subscription
751,U10415,2023-10-22,Pro,49.0,subscription
752,U10415,2023-11-22,Pro,49.0,subscription
753,U10415,2023-12-22,Pro,49.0,subscription
754,U10415,2024-01-22,Pro,49.0,subscription
755,U10415,2024-02-22,Pro,49.0,subscription
756,U10415,2024-03-22,Pro,49.0,subscription
757,U10415,2024-04-22,Pro,49.0,subscription
758,U10415,2024-05-22,Pro,49.0,subscription
759,U10415,2024-06-22,Pro,49.0,subscription
760,U12288,2022-01-22,Starter,19.0,subscription
761,U12288,2022-02-22,Starter,19.0,subscription
762,U12288,2022-03-22,Starter,19.0,subscription
763,U12288,2022-04-22,Starter,19.0,subscription
764,U12288,2022-05-22,Starter,19.0,subscription
765,U12288,2022-06-22,Starter,19.0,subscription
766,U12288,2022-07-22,Starter,19.0,subscription
767,U12288,2022-08-22,Starter,19.0,subscription
768,U12288,2022-09-22,Starter,19.0,subscription
769,U12288,2022-10-22,Starter,19.0,subscription
770,U12288,2022-11-22,Starter,19.0,subscription
771,U12288,2022-12-22,Starter,19.0,subscription
772,U12288,2023-01-22,Starter,95.49,subscription+addon
773,U12288,2023-02-22,Starter,19.0,subscription
774,U12288,2023-03-22,Starter,19.0,subscription
775,U13005,2022-01-22,Starter,19.0,subscription
776,U13005,2022-02-22,Starter,19.0,subscription
777,U13005,2022-03-22,Starter,19.0,subscription
778,U13005,2022-04-22,Starter,19.0,subscription
779,U13005,2022-05-22,Starter,19.0,subscription
780,U13005,2022-06-22,Starter,19.0,subscription
781,U13005,2022-07-22,Starter,19.0,subscription
782,U10466,2022-01-23,Pro,49.0,subscription
783,U10466,2022-02-23,Pro,49.0,subscription
784,U10466,2022-03-23,Pro,49.0,subscription
785,U10466,2022-04-23,Pro,49.0,subscription
786,U10466,2022-05-23,Pro,166.27,subscription+addon
787,U10466,2022-06-23,Pro,49.0,subscription
788,U10466,2022-07-23,Pro,49.0,subscription
789,U10289,2022-01-23,Starter,122.19,subscription+addon
790,U10289,2022-02-23,Starter,19.0,subscription
791,U11575,2022-01-23,Pro,115.63,subscription+addon
792,U11575,2022-02-23,Pro,49.0,subscription
793,U11575,2022-03-23,Pro,49.0,subscription
794,U11575,2022-04-23,Pro,49.0,subscription
795,U11575,2022-05-23,Pro,49.0,subscription
796,U11575,2022-06-23,Pro,49.0,subscription
797,U11575,2022-07-23,Pro,49.0,subscription
798,U11575,2022-08-23,Pro,49.0,subscription
799,U11575,2022-09-23,Pro,49.0,subscription
800,U11575,2022-10-23,Pro,49.0,subscription
801,U11575,2022-11-23,Pro,49.0,subscription
802,U11575,2022-12-23,Pro,49.0,subscription
803,U11575,2023-01-23,Pro,49.0,subscription
804,U11575,2023-02-23,Pro,102.73,subscription+addon
805,U11575,2023-03-23,Pro,49.0,subscription
806,U11575,2023-04-23,Pro,49.0,subscription
807,U11575,2023-05-23,Pro,118.23,subscription+addon
808,U11575,2023-06-23,Pro,49.0,subscription
809,U11575,2023-07-23,Pro,49.0,subscription
810,U11575,2023-08-23,Pro,49.0,subscription
811,U11575,2023-09-23,Pro,49.0,subscription
812,U11575,2023-10-23,Pro,49.0,subscription
813,U11575,2023-11-23,Pro,49.0,subscription
814,U11575,2023-12-23,Pro,166.92,subscription+addon
815,U11575,2024-01-23,Pro,49.0,subscription
816,U11575,2024-02-23,Pro,49.0,subscription
817,U11575,2024-03-23,Pro,49.0,subscription
818,U11575,2024-04-23,Pro,49.0,subscription
819,U11575,2024-05-23,Pro,49.0,subscription
820,U11575,2024-06-23,Pro,49.0,subscription
821,U11575,2024-07-23,Pro,49.0,subscription
822,U11575,2024-08-23,Pro,49.0,subscription
823,U11575,2024-09-23,Pro,49.0,subscription
824,U11575,2024-10-23,Pro,49.0,subscription
825,U11575,2024-11-23,Pro,49.0,subscription
826,U11575,2024-12-23,Pro,49.0,subscription
827,U10303,2022-01-24,Starter,19.0,subscription
828,U10303,2022-02-24,Starter,19.0,subscription
829,U13080,2022-01-24,Starter,19.0,subscription
830,U13080,2022-02-24,Starter,19.0,subscription
831,U13898,2022-01-25,Starter,19.0,subscription
832,U13898,2022-02-25,Starter,19.0,subscription
833,U13898,2022-03-25,Starter,19.0,subscription
834,U13898,2022-04-25,Starter,19.0,subscription
835,U13898,2022-05-25,Starter,19.0,subscription
836,U13898,2022-06-25,Starter,19.0,subscription
837,U13898,2022-07-25,Starter,19.0,subscription
838,U13898,2022-08-25,Starter,19.0,subscription
839,U13898,2022-09-25,Starter,19.0,subscription
840,U13898,2022-10-25,Starter,19.0,subscription
841,U13898,2022-11-25,Starter,19.0,subscription
842,U13898,2022-12-25,Starter,19.0,subscription
843,U13898,2023-01-25,Starter,19.0,subscription
844,U13898,2023-02-25,Starter,19.0,subscription
845,U13898,2023-03-25,Starter,19.0,subscription
846,U13898,2023-04-25,Starter,19.0,subscription
847,U13898,2023-05-25,Starter,19.0,subscription
848,U13898,2023-06-25,Starter,19.0,subscription
849,U13898,2023-07-25,Starter,19.0,subscription
850,U13898,2023-08-25,Starter,19.0,subscription
851,U13898,2023-09-25,Starter,19.0,subscription
852,U11950,2022-01-25,Starter,19.0,subscription
853,U11950,2022-02-25,Starter,19.0,subscription
854,U11950,2022-03-25,Starter,19.0,subscription
855,U11950,2022-04-25,Starter,19.0,subscription
856,U11950,2022-05-25,Starter,19.0,subscription
857,U11950,2022-06-25,Starter,19.0,subscription
858,U11950,2022-07-25,Starter,19.0,subscription
859,U11950,2022-08-25,Starter,19.0,subscription
860,U11950,2022-09-25,Starter,19.0,subscription
861,U11950,2022-10-25,Starter,19.0,subscription
862,U11950,2022-11-25,Starter,124.62,subscription+addon
863,U11950,2022-12-25,Starter,19.0,subscription
864,U10822,2022-01-27,Business,225.29,subscription+addon
865,U10822,2022-02-27,Business,199.0,subscription
866,U10822,2022-03-27,Business,199.0,subscription
867,U10822,2022-04-27,Business,199.0,subscription
868,U10822,2022-05-27,Business,199.0,subscription
869,U10822,2022-06-27,Business,199.0,subscription
870,U10822,2022-07-27,Business,199.0,subscription
871,U15110,2022-01-27,Starter,19.0,subscription
872,U15110,2022-02-27,Starter,19.0,subscription
873,U15110,2022-03-27,Starter,19.0,subscription
874,U15110,2022-04-27,Starter,123.17,subscription+addon
875,U15110,2022-05-27,Starter,19.0,subscription
876,U15110,2022-06-27,Starter,47.82,subscription+addon
877,U15110,2022-07-27,Starter,19.0,subscription
878,U15110,2022-08-27,Starter,19.0,subscription
879,U15110,2022-09-27,Starter,19.0,subscription
880,U15110,2022-10-27,Starter,19.0,subscription
881,U15110,2022-11-27,Starter,19.0,subscription
882,U15110,2022-12-27,Starter,133.88,subscription+addon
883,U15110,2023-01-27,Starter,19.0,subscription
884,U15110,2023-02-27,Starter,19.0,subscription
885,U15110,2023-03-27,Starter,19.0,subscription
886,U15110,2023-04-27,Starter,19.0,subscription
887,U15110,2023-05-27,Starter,19.0,subscription
888,U15110,2023-06-27,Starter,19.0,subscription
889,U15110,2023-07-27,Starter,19.0,subscription
890,U15110,2023-08-27,Starter,19.0,subscription
891,U14165,2022-01-27,Pro,49.0,subscription
892,U14165,2022-02-27,Pro,49.0,subscription
893,U14165,2022-03-27,Pro,49.0,subscription
894,U14165,2022-04-27,Pro,49.0,subscription
895,U14165,2022-05-27,Pro,49.0,subscription
896,U14165,2022-06-27,Pro,49.0,subscription
897,U14165,2022-07-27,Pro,49.0,subscription
898,U14165,2022-08-27,Pro,49.0,subscription
899,U14165,2022-09-27,Pro,49.0,subscription
900,U14165,2022-10-27,Pro,49.0,subscription
901,U14165,2022-11-27,Pro,49.0,subscription
902,U14165,2022-12-27,Pro,49.0,subscription
903,U11278,2022-01-28,Starter,19.0,subscription
904,U11278,2022-02-28,Starter,19.0,subscription
905,U11278,2022-03-28,Starter,19.0,subscription
906,U11278,2022-04-28,Starter,19.0,subscription
907,U11278,2022-05-28,Starter,19.0,subscription
908,U11278,2022-06-28,Starter,19.0,subscription
909,U11278,2022-07-28,Starter,19.0,subscription
910,U11278,2022-08-28,Starter,19.0,subscription
911,U11278,2022-09-28,Starter,19.0,subscription
912,U11278,2022-10-28,Starter,19.0,subscription
913,U11278,2022-11-28,Starter,19.0,subscription
914,U11278,2022-12-28,Starter,19.0,subscription
915,U11278,2023-01-28,Starter,19.0,subscription
916,U11278,2023-02-28,Starter,19.0,subscription
917,U11278,2023-03-28,Starter,19.0,subscription
918,U11278,2023-04-28,Starter,19.0,subscription
919,U11278,2023-05-28,Starter,19.0,subscription
920,U11278,2023-06-28,Starter,19.0,subscription
921,U11278,2023-07-28,Starter,19.0,subscription
922,U11278,2023-08-28,Starter,19.0,subscription
923,U11278,2023-09-28,Starter,19.0,subscription
924,U11278,2023-10-28,Starter,19.0,subscription
925,U11278,2023-11-28,Starter,19.0,subscription
926,U11278,2023-12-28,Starter,19.0,subscription
927,U11278,2024-01-28,Starter,98.41,subscription+addon
928,U11278,2024-02-28,Starter,19.0,subscription
929,U11278,2024-03-28,Starter,19.0,subscription
930,U11278,2024-04-28,Starter,19.0,subscription
931,U11278,2024-05-28,Starter,19.0,subscription
932,U11278,2024-06-28,Starter,19.0,subscription
933,U11278,2024-07-28,Starter,19.0,subscription
934,U11278,2024-08-28,Starter,19.0,subscription
935,U11278,2024-09-28,Starter,19.0,subscription
936,U11278,2024-10-28,Starter,19.0,subscription
937,U11278,2024-11-28,Starter,101.04,subscription+addon
938,U11278,2024-12-28,Starter,19.0,subscription
939,U14921,2022-01-28,Starter,19.0,subscription
940,U14921,2022-02-28,Starter,19.0,subscription
941,U14921,2022-03-28,Starter,19.0,subscription
