shipment_id,order_id,order_date,ship_date,delivery_date,warehouse_id,warehouse_city,region,carrier,product_line,processing_days,transit_days,total_days,shipping_cost,status
S203390,O503390,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-06 09:45:41.304359747,WH-LON,London,Europe,DHL,Sports,2.0,2.41,4.41,12.58,On-time
S210076,O510076,2024-01-02,2024-01-04 09:42:20.452508625,2024-01-07 11:25:31.284688540,WH-NYC,New York,North America,Local,Home,2.4,3.07,5.48,6.74,On-time
S220373,O520373,2024-01-02,2024-01-05 00:00:00.000000000,2024-01-09 19:13:56.525958255,WH-SAO,Sao Paulo,LATAM,USPS,Sports,3.0,4.8,7.8,18.58,Late
S201361,O501361,2024-01-02,2024-01-04 16:48:00.000000000,2024-01-07 00:00:41.011199899,WH-AMS,Amsterdam,Europe,UPS,Home,2.7,2.3,5.0,9.69,On-time
S214733,O514733,2024-01-02,2024-01-04 05:45:36.000000000,2024-01-08 01:30:55.018538660,WH-SIN,Singapore,APAC,FedEx,Sports,2.24,3.82,6.06,17.3,On-time
S210090,O510090,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 14:31:21.627905522,WH-SIN,Singapore,APAC,DHL,Apparel,2.0,3.61,5.61,18.59,On-time
S217804,O517804,2024-01-02,2024-01-05 00:00:00.000000000,2024-01-07 05:05:57.642753698,WH-SAO,Sao Paulo,LATAM,FedEx,Beauty,3.0,2.21,5.21,17.93,On-time
S223966,O523966,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 11:29:17.688043282,WH-AMS,Amsterdam,Europe,USPS,Home,2.0,3.48,5.48,13.78,On-time
S219296,O519296,2024-01-02,2024-01-04 00:57:36.000000000,2024-01-07 17:34:47.735261578,WH-LON,London,Europe,DHL,Beauty,2.04,3.69,5.73,12.71,On-time
S216211,O516211,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 13:07:49.691685100,WH-SIN,Singapore,APAC,DHL,Home,2.0,3.55,5.55,18.4,On-time
S227976,O527976,2024-01-02,2024-01-04 02:09:36.000000000,2024-01-07 15:36:03.232796633,WH-LAX,Los Angeles,North America,DHL,Electronics,2.09,3.56,5.65,12.03,On-time
S219500,O519500,2024-01-02,2024-01-04 06:28:48.000000000,2024-01-06 05:29:57.937058833,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.27,1.96,4.23,11.26,On-time
S205642,O505642,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 19:26:14.409870388,WH-SIN,Singapore,APAC,DHL,Electronics,2.0,3.81,5.81,17.87,On-time
S216518,O516518,2024-01-02,2024-01-04 02:52:48.000000000,2024-01-09 04:15:11.266495369,WH-SIN,Singapore,APAC,Local,Home,2.12,5.06,7.18,15.93,Late
S222439,O522439,2024-01-02,2024-01-03 00:00:00.000000000,2024-01-06 12:58:51.824198504,WH-NYC,New York,North America,Local,Beauty,1.0,3.54,4.54,11.84,On-time
S217392,O517392,2024-01-02,2024-01-03 00:00:00.000000000,2024-01-06 07:04:24.262809677,WH-LAX,Los Angeles,North America,DHL,Beauty,1.0,3.29,4.29,10.03,On-time
S221276,O521276,2024-01-02,2024-01-06 08:04:20.190489916,2024-01-10 06:33:50.999565947,WH-AMS,Amsterdam,Europe,USPS,Beauty,4.34,3.94,8.27,10.53,Late
S204845,O504845,2024-01-02,2024-01-03 07:26:24.000000000,2024-01-05 03:42:14.978002389,WH-NYC,New York,North America,DHL,Beauty,1.31,1.84,3.15,12.18,On-time
S205692,O505692,2024-01-02,2024-01-04 11:16:48.000000000,2024-01-08 08:40:31.088548413,WH-AMS,Amsterdam,Europe,Local,Beauty,2.47,3.89,6.36,6.06,On-time
S206962,O506962,2024-01-02,2024-01-06 02:50:33.789814903,2024-01-08 11:10:55.988238365,WH-AMS,Amsterdam,Europe,UPS,Apparel,4.12,2.35,6.47,13.59,On-time
S229917,O529917,2024-01-02,2024-01-05 00:43:12.000000000,2024-01-09 21:52:36.311743669,WH-SAO,Sao Paulo,LATAM,UPS,Home,3.03,4.88,7.91,19.09,Late
S209868,O509868,2024-01-02,2024-01-03 00:00:00.000000000,2024-01-05 23:19:17.358291586,WH-NYC,New York,North America,DHL,Beauty,1.0,2.97,3.97,13.58,On-time
S207403,O507403,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 11:17:32.003019199,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.0,3.47,5.47,13.49,On-time
S216022,O516022,2024-01-02,2024-01-04 05:31:12.000000000,2024-01-08 07:05:37.753539662,WH-SIN,Singapore,APAC,USPS,Apparel,2.23,4.07,6.3,19.51,On-time
S201414,O501414,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-05 23:23:29.256780410,WH-LON,London,Europe,FedEx,Apparel,2.0,1.97,3.97,12.61,On-time
S226875,O526875,2024-01-02,2024-01-04 03:07:12.000000000,2024-01-06 17:26:54.053647739,WH-AMS,Amsterdam,Europe,DHL,Home,2.13,2.6,4.73,11.76,On-time
S204913,O504913,2024-01-02,2024-01-03 03:50:24.000000000,2024-01-05 11:34:04.746862427,WH-NYC,New York,North America,DHL,Beauty,1.16,2.32,3.48,12.71,On-time
S218975,O518975,2024-01-02,2024-01-03 06:57:36.000000000,2024-01-04 20:39:28.980703483,WH-LAX,Los Angeles,North America,DHL,Home,1.29,1.57,2.86,10.14,On-time
S217368,O517368,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-06 14:09:50.260203696,WH-LON,London,Europe,UPS,Electronics,2.0,2.59,4.59,11.74,On-time
S215981,O515981,2024-01-02,2024-01-05 00:00:00.000000000,2024-01-09 05:09:05.837831789,WH-SAO,Sao Paulo,LATAM,FedEx,Home,3.0,4.21,7.21,15.49,Late
S206867,O506867,2024-01-02,2024-01-03 00:00:00.000000000,2024-01-05 13:59:11.722475339,WH-NYC,New York,North America,DHL,Apparel,1.0,2.58,3.58,12.12,On-time
S201429,O501429,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-08 00:55:04.176145663,WH-SIN,Singapore,APAC,UPS,Apparel,2.0,4.04,6.04,17.87,On-time
S214895,O514895,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-06 09:57:34.806135677,WH-LON,London,Europe,FedEx,Home,2.0,2.41,4.41,13.26,On-time
S206858,O506858,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 23:18:33.125801909,WH-SIN,Singapore,APAC,UPS,Apparel,2.0,3.97,5.97,17.1,On-time
S225884,O525884,2024-01-02,2024-01-04 00:00:00.000000000,2024-01-07 03:44:12.785773436,WH-AMS,Amsterdam,Europe,Local,Home,2.0,3.16,5.16,9.18,On-time
S200701,O500701,2024-01-03,2024-01-05 14:52:48.000000000,2024-01-09 10:22:17.517192974,WH-SIN,Singapore,APAC,DHL,Apparel,2.62,3.81,6.43,18.15,On-time
S205150,O505150,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-10 12:19:53.471263065,WH-SIN,Singapore,APAC,USPS,Sports,2.0,5.51,7.51,19.34,Late
S222178,O522178,2024-01-03,2024-01-04 03:50:24.000000000,2024-01-06 17:18:44.624064133,WH-NYC,New York,North America,DHL,Electronics,1.16,2.56,3.72,11.9,On-time
S225502,O525502,2024-01-03,2024-01-04 16:19:12.000000000,2024-01-07 13:04:28.013585949,WH-NYC,New York,North America,UPS,Sports,1.68,2.86,4.54,11.2,On-time
S200648,O500648,2024-01-03,2024-01-05 01:26:24.000000000,2024-01-08 23:48:32.703181300,WH-SIN,Singapore,APAC,UPS,Electronics,2.06,3.93,5.99,17.23,On-time
S212027,O512027,2024-01-03,2024-01-05 06:28:48.000000000,2024-01-06 22:45:54.302223867,WH-AMS,Amsterdam,Europe,FedEx,Beauty,2.27,1.68,3.95,14.2,On-time
S215058,O515058,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 16:46:28.571058407,WH-LAX,Los Angeles,North America,Local,Apparel,1.0,2.7,3.7,7.68,On-time
S214991,O514991,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-07 13:31:22.417867701,WH-AMS,Amsterdam,Europe,UPS,Home,2.0,2.56,4.56,10.17,On-time
S209293,O509293,2024-01-03,2024-01-06 09:36:00.000000000,,WH-SAO,Sao Paulo,LATAM,UPS,Home,3.4,4.62,8.02,18.87,Failed
S213728,O513728,2024-01-03,2024-01-04 00:57:36.000000000,2024-01-08 05:27:42.277450700,WH-LAX,Los Angeles,North America,Local,Electronics,1.04,4.19,5.23,7.88,On-time
S201437,O501437,2024-01-03,2024-01-05 17:09:26.229327816,2024-01-08 15:28:37.212958703,WH-NYC,New York,North America,FedEx,Home,2.71,2.93,5.64,11.75,On-time
S211740,O511740,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-09 22:43:30.729756362,WH-SIN,Singapore,APAC,USPS,Sports,2.0,4.95,6.95,20.18,On-time
S215452,O515452,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-07 01:35:14.152039984,WH-LON,London,Europe,DHL,Beauty,2.0,2.07,4.07,14.68,On-time
S220411,O520411,2024-01-03,2024-01-06 00:00:00.000000000,2024-01-10 02:31:28.374515420,WH-SAO,Sao Paulo,LATAM,USPS,Apparel,3.0,4.11,7.11,15.48,Late
S224676,O524676,2024-01-03,2024-01-05 12:57:36.000000000,2024-01-08 00:51:30.081320320,WH-LON,London,Europe,USPS,Apparel,2.54,2.5,5.04,11.46,On-time
S225897,O525897,2024-01-03,2024-01-05 07:55:12.000000000,2024-01-09 13:12:24.486704352,WH-SIN,Singapore,APAC,UPS,Home,2.33,4.22,6.55,15.33,On-time
S228950,O528950,2024-01-03,2024-01-05 02:09:36.000000000,2024-01-07 14:35:59.584421820,WH-LON,London,Europe,UPS,Electronics,2.09,2.52,4.61,10.44,On-time
S214094,O514094,2024-01-03,2024-01-06 18:14:24.000000000,2024-01-11 04:35:54.255191262,WH-SAO,Sao Paulo,LATAM,UPS,Electronics,3.76,4.43,8.19,18.51,Late
S215401,O515401,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 20:06:27.277724747,WH-LAX,Los Angeles,North America,USPS,Electronics,1.0,2.84,3.84,10.82,On-time
S217052,O517052,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-09 11:32:27.466689128,WH-SIN,Singapore,APAC,Local,Sports,2.0,4.48,6.48,17.44,On-time
S212010,O512010,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 05:54:55.217202246,WH-NYC,New York,North America,UPS,Apparel,1.0,2.25,3.25,12.32,On-time
S211222,O511222,2024-01-03,2024-01-05 20:52:48.000000000,2024-01-10 07:10:52.698636909,WH-SIN,Singapore,APAC,UPS,Beauty,2.87,4.43,7.3,18.57,Late
S228388,O528388,2024-01-03,2024-01-05 09:36:00.000000000,2024-01-07 05:09:35.849340743,WH-LON,London,Europe,UPS,Sports,2.4,1.81,4.21,12.95,On-time
S224871,O524871,2024-01-03,2024-01-04 03:07:12.000000000,2024-01-06 14:04:52.491908700,WH-LAX,Los Angeles,North America,UPS,Apparel,1.13,2.46,3.59,9.29,On-time
S226096,O526096,2024-01-03,2024-01-06 00:00:00.000000000,2024-01-08 07:15:18.625293460,WH-SAO,Sao Paulo,LATAM,FedEx,Electronics,3.0,2.3,5.3,19.17,On-time
S217953,O517953,2024-01-03,2024-01-04 01:55:12.000000000,2024-01-07 00:09:02.753414112,WH-NYC,New York,North America,DHL,Beauty,1.08,2.93,4.01,10.91,On-time
S217509,O517509,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-06 21:16:00.294898224,WH-LON,London,Europe,UPS,Apparel,2.0,1.89,3.89,11.45,On-time
S205062,O505062,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-07 04:46:38.156024850,WH-NYC,New York,North America,USPS,Sports,1.0,3.2,4.2,12.3,On-time
S225239,O525239,2024-01-03,2024-01-05 05:31:12.000000000,2024-01-07 19:28:09.999208718,WH-AMS,Amsterdam,Europe,DHL,Sports,2.23,2.58,4.81,9.38,On-time
S206122,O506122,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-07 21:28:41.314668542,WH-AMS,Amsterdam,Europe,USPS,Apparel,2.0,2.89,4.89,11.4,On-time
S211955,O511955,2024-01-03,2024-01-04 06:00:00.000000000,2024-01-06 22:37:04.218959553,WH-LAX,Los Angeles,North America,UPS,Home,1.25,2.69,3.94,12.66,On-time
S220449,O520449,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-06 22:30:18.005675621,WH-AMS,Amsterdam,Europe,DHL,Beauty,2.0,1.94,3.94,11.59,On-time
S220756,O520756,2024-01-03,2024-01-05 14:38:24.000000000,2024-01-08 12:03:48.517353316,WH-AMS,Amsterdam,Europe,DHL,Sports,2.61,2.89,5.5,12.7,On-time
S209187,O509187,2024-01-03,2024-01-04 00:00:00.000000000,,WH-LAX,Los Angeles,North America,UPS,Electronics,1.0,1.0,2.0,11.42,Failed
S211961,O511961,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-05 22:25:15.110237579,WH-LAX,Los Angeles,North America,DHL,Sports,1.0,1.93,2.93,12.75,On-time
S222234,O522234,2024-01-03,2024-01-06 00:00:00.000000000,,WH-SAO,Sao Paulo,LATAM,Local,Sports,3.0,5.76,8.76,14.81,Failed
S214210,O514210,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 02:57:55.049409590,WH-LAX,Los Angeles,North America,USPS,Beauty,1.0,2.12,3.12,13.33,On-time
S208852,O508852,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-06 11:25:01.875614266,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.0,1.48,3.48,12.02,On-time
S211100,O511100,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 10:53:31.340774411,WH-LAX,Los Angeles,North America,USPS,Sports,1.0,2.45,3.45,10.51,On-time
S223131,O523131,2024-01-03,2024-01-04 21:50:24.000000000,2024-01-08 02:39:53.618223674,WH-NYC,New York,North America,UPS,Apparel,1.91,3.2,5.11,11.06,On-time
S205705,O505705,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-07 04:52:51.649866416,WH-LON,London,Europe,FedEx,Sports,2.0,2.2,4.2,10.64,On-time
S219933,O519933,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-08 19:57:24.344354502,WH-SIN,Singapore,APAC,USPS,Sports,2.0,3.83,5.83,17.14,On-time
S224749,O524749,2024-01-03,2024-01-04 02:52:48.000000000,2024-01-07 00:48:11.092745842,WH-LAX,Los Angeles,North America,USPS,Beauty,1.12,2.91,4.03,11.5,On-time
S201267,O501267,2024-01-03,2024-01-04 00:00:00.000000000,,WH-LAX,Los Angeles,North America,DHL,Beauty,1.0,2.5,3.5,10.56,Failed
S219816,O519816,2024-01-03,2024-01-05 13:40:47.999999999,2024-01-07 16:50:02.000262781,WH-LON,London,Europe,UPS,Sports,2.57,2.13,4.7,12.49,On-time
S214602,O514602,2024-01-03,2024-01-05 05:45:36.000000000,2024-01-07 18:21:38.159323548,WH-AMS,Amsterdam,Europe,UPS,Sports,2.24,2.53,4.77,10.69,On-time
S221438,O521438,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-08 02:14:04.324863528,WH-LON,London,Europe,FedEx,Home,2.0,3.09,5.09,9.95,On-time
S207849,O507849,2024-01-03,2024-01-05 02:24:00.000000000,2024-01-07 14:13:56.308336219,WH-LON,London,Europe,USPS,Electronics,2.1,2.49,4.59,11.16,On-time
S218960,O518960,2024-01-03,2024-01-05 06:43:12.000000000,2024-01-08 15:38:38.884213236,WH-SIN,Singapore,APAC,UPS,Apparel,2.28,3.37,5.65,16.98,On-time
S218573,O518573,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-07 03:41:25.855871187,WH-LAX,Los Angeles,North America,FedEx,Beauty,1.0,3.15,4.15,14.75,On-time
S227815,O527815,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-07 06:09:20.312062545,WH-LAX,Los Angeles,North America,USPS,Home,1.0,3.26,4.26,8.14,On-time
S229882,O529882,2024-01-03,2024-01-04 06:00:00.000000000,2024-01-07 03:07:42.768552103,WH-LAX,Los Angeles,North America,USPS,Beauty,1.25,2.88,4.13,11.28,On-time
S221623,O521623,2024-01-03,2024-01-05 07:12:00.000000000,2024-01-08 15:45:46.329825692,WH-LON,London,Europe,FedEx,Apparel,2.3,3.36,5.66,10.23,On-time
S215595,O515595,2024-01-03,2024-01-05 03:36:00.000000000,2024-01-07 12:01:58.493362183,WH-LON,London,Europe,FedEx,Beauty,2.15,2.35,4.5,12.32,On-time
S212442,O512442,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-08 20:31:56.002383736,WH-SIN,Singapore,APAC,DHL,Apparel,2.0,3.86,5.86,19.73,On-time
S221146,O521146,2024-01-03,2024-01-05 10:04:48.000000000,2024-01-08 05:09:56.069761806,WH-AMS,Amsterdam,Europe,UPS,Apparel,2.42,2.8,5.22,11.36,On-time
S206840,O506840,2024-01-03,2024-01-05 04:48:00.000000000,2024-01-07 01:36:05.689938435,WH-AMS,Amsterdam,Europe,USPS,Apparel,2.2,1.87,4.07,10.96,On-time
S216725,O516725,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 04:40:15.690296778,WH-NYC,New York,North America,FedEx,Apparel,1.0,2.19,3.19,12.01,On-time
S210513,O510513,2024-01-03,2024-01-05 07:55:12.000000000,2024-01-07 20:49:13.381031665,WH-LON,London,Europe,DHL,Sports,2.33,2.54,4.87,12.32,On-time
S202468,O502468,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-08 05:54:54.374381228,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.0,3.25,5.25,12.91,On-time
S224560,O524560,2024-01-03,2024-01-05 00:43:12.000000000,2024-01-07 03:25:57.056615558,WH-AMS,Amsterdam,Europe,FedEx,Sports,2.03,2.11,4.14,13.56,On-time
S206703,O506703,2024-01-03,2024-01-06 09:47:41.640292003,2024-01-10 18:13:41.304375283,WH-LON,London,Europe,UPS,Home,3.41,4.35,7.76,10.79,Late
S216543,O516543,2024-01-03,2024-01-06 00:00:00.000000000,2024-01-12 01:12:19.492382592,WH-SAO,Sao Paulo,LATAM,Local,Beauty,3.0,6.05,9.05,13.53,Late
S221313,O521313,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-08 04:43:39.825436477,WH-LON,London,Europe,USPS,Electronics,2.0,3.2,5.2,10.05,On-time
S210559,O510559,2024-01-03,2024-01-04 06:57:36.000000000,2024-01-07 11:59:06.688250589,WH-LAX,Los Angeles,North America,UPS,Sports,1.29,3.21,4.5,12.46,On-time
S228683,O528683,2024-01-03,2024-01-06 15:43:23.762803990,2024-01-11 23:21:19.084253238,WH-SIN,Singapore,APAC,Local,Sports,3.66,5.32,8.97,13.03,Late
S228003,O528003,2024-01-03,2024-01-04 03:50:24.000000000,2024-01-05 18:27:14.229636024,WH-LAX,Los Angeles,North America,UPS,Beauty,1.16,1.61,2.77,11.0,On-time
S209547,O509547,2024-01-03,2024-01-05 00:00:00.000000000,,WH-SIN,Singapore,APAC,USPS,Electronics,2.0,3.08,5.08,21.3,Failed
S219150,O519150,2024-01-03,2024-01-04 09:36:00.000000000,2024-01-07 17:44:24.594495351,WH-NYC,New York,North America,DHL,Apparel,1.4,3.34,4.74,13.27,On-time
S229084,O529084,2024-01-03,2024-01-04 10:19:12.000000000,2024-01-06 01:40:31.808053482,WH-LAX,Los Angeles,North America,DHL,Electronics,1.43,1.64,3.07,11.59,On-time
S219761,O519761,2024-01-03,2024-01-05 12:43:12.000000000,2024-01-08 04:54:28.691134159,WH-LON,London,Europe,FedEx,Beauty,2.53,2.67,5.2,9.17,On-time
S221788,O521788,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-05 20:50:04.039297169,WH-NYC,New York,North America,DHL,Home,1.0,1.87,2.87,11.68,On-time
S207563,O507563,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-06 13:40:24.131867237,WH-LON,London,Europe,FedEx,Home,2.0,1.57,3.57,9.25,On-time
S226385,O526385,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-07 17:40:53.136560104,WH-SIN,Singapore,APAC,UPS,Beauty,2.0,2.74,4.74,18.84,On-time
S212739,O512739,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-07 17:35:03.180483369,WH-LON,London,Europe,UPS,Electronics,2.0,2.73,4.73,10.75,On-time
S216237,O516237,2024-01-03,2024-01-04 12:43:12.000000000,2024-01-07 04:50:11.375634186,WH-NYC,New York,North America,DHL,Beauty,1.53,2.67,4.2,9.95,On-time
S210467,O510467,2024-01-03,2024-01-06 00:57:36.000000000,2024-01-09 04:21:20.622837107,WH-LON,London,Europe,USPS,Apparel,3.04,3.14,6.18,10.28,On-time
S220999,O520999,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-07 08:11:04.739626515,WH-NYC,New York,North America,USPS,Beauty,1.0,3.34,4.34,9.55,On-time
S200808,O500808,2024-01-03,2024-01-05 08:24:00.000000000,2024-01-08 20:35:38.558533128,WH-SIN,Singapore,APAC,UPS,Electronics,2.35,3.51,5.86,16.63,On-time
S203401,O503401,2024-01-03,2024-01-05 00:00:00.000000000,2024-01-08 18:46:51.560077388,WH-SIN,Singapore,APAC,UPS,Beauty,2.0,3.78,5.78,16.55,On-time
S219326,O519326,2024-01-03,2024-01-04 03:21:36.000000000,2024-01-06 11:12:53.995671397,WH-NYC,New York,North America,UPS,Beauty,1.14,2.33,3.47,13.14,On-time
S202452,O502452,2024-01-03,2024-01-05 10:19:12.000000000,2024-01-06 21:05:56.181062244,WH-AMS,Amsterdam,Europe,USPS,Sports,2.43,1.45,3.88,9.85,On-time
S209520,O509520,2024-01-03,2024-01-04 00:00:00.000000000,2024-01-06 09:53:58.268804383,WH-NYC,New York,North America,DHL,Home,1.0,2.41,3.41,12.83,On-time
S203188,O503188,2024-01-03,2024-01-06 18:55:31.699780864,2024-01-11 20:12:50.971200543,WH-SIN,Singapore,APAC,USPS,Beauty,3.79,5.05,8.84,18.7,Late
S216660,O516660,2024-01-03,2024-01-05 04:04:48.000000000,2024-01-07 08:43:47.061585770,WH-AMS,Amsterdam,Europe,DHL,Home,2.17,2.19,4.36,14.04,On-time
S228526,O528526,2024-01-04,2024-01-05 00:00:00.000000000,2024-01-07 01:21:34.403488110,WH-NYC,New York,North America,FedEx,Electronics,1.0,2.06,3.06,12.58,On-time
S221781,O521781,2024-01-04,2024-01-07 00:00:00.000000000,2024-01-11 16:51:15.109673158,WH-SAO,Sao Paulo,LATAM,USPS,Home,3.0,4.7,7.7,16.47,Late
S226833,O526833,2024-01-04,2024-01-05 16:19:12.000000000,2024-01-08 05:53:25.866004580,WH-LAX,Los Angeles,North America,DHL,Apparel,1.68,2.57,4.25,10.85,On-time
S211189,O511189,2024-01-04,2024-01-05 08:52:48.000000000,2024-01-08 03:17:55.158683490,WH-NYC,New York,North America,USPS,Sports,1.37,2.77,4.14,10.67,On-time
S213107,O513107,2024-01-04,2024-01-06 00:00:00.000000000,2024-01-10 11:59:50.158276604,WH-SIN,Singapore,APAC,UPS,Home,2.0,4.5,6.5,20.28,On-time
S200595,O500595,2024-01-04,2024-01-05 00:00:00.000000000,2024-01-07 08:34:09.197824480,WH-NYC,New York,North America,DHL,Apparel,1.0,2.36,3.36,8.75,On-time
S217362,O517362,2024-01-04,2024-01-05 00:00:00.000000000,,WH-NYC,New York,North America,USPS,Sports,1.0,3.24,4.24,12.93,Failed
S203970,O503970,2024-01-04,2024-01-06 00:00:00.000000000,2024-01-07 23:07:39.398584391,WH-AMS,Amsterdam,Europe,UPS,Beauty,2.0,1.96,3.96,12.98,On-time
S206745,O506745,2024-01-04,2024-01-07 15:17:13.157452006,2024-01-10 00:46:26.372445804,WH-LAX,Los Angeles,North America,DHL,Apparel,3.64,2.4,6.03,10.37,On-time
S202760,O502760,2024-01-04,2024-01-06 00:43:12.000000000,2024-01-07 14:41:21.561705191,WH-LON,London,Europe,DHL,Home,2.03,1.58,3.61,10.7,On-time
S215083,O515083,2024-01-04,2024-01-05 02:38:24.000000000,2024-01-08 06:47:37.604223553,WH-LAX,Los Angeles,North America,FedEx,Apparel,1.11,3.17,4.28,14.78,On-time
S204824,O504824,2024-01-04,2024-01-06 09:36:00.000000000,2024-01-09 18:28:42.929661722,WH-SIN,Singapore,APAC,DHL,Apparel,2.4,3.37,5.77,15.81,On-time
S222981,O522981,2024-01-04,2024-01-07 00:00:00.000000000,2024-01-10 13:35:48.876639302,WH-SAO,Sao Paulo,LATAM,UPS,Apparel,3.0,3.57,6.57,16.3,On-time
S223590,O523590,2024-01-04,2024-01-05 03:21:36.000000000,2024-01-08 17:12:13.376903287,WH-LAX,Los Angeles,North America,USPS,Home,1.14,3.58,4.72,13.67,On-time
S201759,O501759,2024-01-04,2024-01-06 12:28:48.000000000,2024-01-09 22:24:46.619530047,WH-LON,London,Europe,USPS,Beauty,2.52,3.41,5.93,9.54,On-time
S203980,O503980,2024-01-04,2024-01-05 00:00:00.000000000,2024-01-07 19:05:51.809019060,WH-LAX,Los Angeles,North America,DHL,Apparel,1.0,2.8,3.8,13.26,On-time
S216622,O516622,2024-01-04,2024-01-06 00:00:00.000000000,2024-01-08 23:07:40.302521633,WH-LON,London,Europe,UPS,Sports,2.0,2.96,4.96,9.16,On-time
S208924,O508924,2024-01-04,2024-01-06 14:09:36.000000000,2024-01-10 00:56:18.881410513,WH-LON,London,Europe,USPS,Home,2.59,3.45,6.04,13.72,On-time
S206880,O506880,2024-01-04,2024-01-06 00:00:00.000000000,2024-01-08 23:50:33.549400777,WH-AMS,Amsterdam,Europe,FedEx,Electronics,2.0,2.99,4.99,11.39,On-time
S214797,O514797,2024-01-04,2024-01-06 00:00:00.000000000,2024-01-09 03:41:30.753438624,WH-SIN,Singapore,APAC,DHL,Sports,2.0,3.15,5.15,18.28,On-time
S212880,O512880,2024-01-04,2024-01-05 12:00:00.000000000,2024-01-08 02:13:50.373668654,WH-NYC,New York,North America,FedEx,Home,1.5,2.59,4.09,10.73,On-time
S223881,O523881,2024-01-04,2024-01-06 11:45:36.000000000,2024-01-11 22:51:12.111543979,WH-SIN,Singapore,APAC,DHL,Sports,2.49,5.46,7.95,15.33,Late
S207211,O507211,2024-01-04,2024-01-06 01:12:00.000000000,2024-01-07 21:08:44.217680625,WH-AMS,Amsterdam,Europe,DHL,Electronics,2.05,1.83,3.88,11.19,On-time
S208655,O508655,2024-01-04,2024-01-05 00:00:00.000000000,2024-01-08 23:03:41.182455493,WH-NYC,New York,North America,FedEx,Beauty,1.0,3.96,4.96,12.15,On-time
S227134,O527134,2024-01-04,2024-01-06 07:55:12.000000000,2024-01-10 22:10:05.305011424,WH-SIN,Singapore,APAC,UPS,Home,2.33,4.59,6.92,21.03,On-time
S227580,O527580,2024-01-04,2024-01-06 01:12:00.000000000,2024-01-10 08:42:39.939674253,WH-SIN,Singapore,APAC,UPS,Electronics,2.05,4.31,6.36,16.8,On-time
S225642,O525642,2024-01-04,2024-01-06 00:00:00.000000000,2024-01-10 00:42:22.607250684,WH-SIN,Singapore,APAC,DHL,Home,2.0,4.03,6.03,20.26,On-time
